year,trip_id,boat_type,engine_hp,trip_days,month,port_name,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_m,safety,diesel_liters,petrol_liters,kerosene_liters,fuel_cost_LKR,crew_cost_LKR,ice_cost_LKR,gear_loss_cost_LKR,total_cost_LKR,gross_revenue_LKR,tax_amount_LKR,net_revenue_LKR,gross_profit_LKR,net_profit_margin,trip_date,fuel_date_used,diesel_price_LKR,petrol_price_LKR,kerosene_price_LKR,catch_Yellowfin_Tuna_kg,revenue_Yellowfin_Tuna_LKR,catch_Skipjack_kg,revenue_Skipjack_LKR,catch_Marlin_kg,revenue_Marlin_LKR,catch_Seer_kg,revenue_Seer_LKR,catch_Other_kg,revenue_Other_LKR,fuel_cost_share,crew_cost_share,profitability
2024,537,OFRP,24,2,12,Trincomalee,8.55,81.233,8.6444,81.0753,47.6,14.7,0.81,safe,0.0,0.0,45.7,8601.0,24000,3000.0,0.0,40806.0,311474.0,31147.0,280327.0,239520.0,0.854,2024-12-02,2024-12,286.0,309.0,188.0,33.02,56134.0,55.03,66036.0,11.01,15414.0,55.03,121066.0,66.03,52824.0,0.21077782679017792,0.5881488016468166,high_profit
2024,1506,NTRB,0,1,12,Hambantota,5.9549,80.5549,5.9103,80.5941,6.7,13.2,0.55,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,28765.0,2876.0,25888.0,20829.0,0.805,2024-12-01,2024-12,286.0,309.0,188.0,3.05,5185.0,5.08,6096.0,1.02,1428.0,5.08,11176.0,6.1,4880.0,0.0,0.7905138339920948,high_profit
2024,709,IDAY,97,2,10,Colombo,6.9271,79.8612,7.1855,80.1237,57.8,14.2,0.96,safe,298.8,0.0,0.0,84560.0,48000,11250.0,0.0,153947.0,1422462.0,142246.0,1280216.0,1126269.0,0.88,2024-10-11,2024-10,283.0,311.0,183.0,288.34,490178.0,336.39,403668.0,96.11,134554.0,144.17,317174.0,96.11,76888.0,0.5492799469947449,0.31179561797241906,high_profit
2024,1546,OFRP,21,1,8,Kalpitiya,8.556,79.8,8.359,79.9392,27.0,27.5,1.24,safe,0.0,0.0,27.8,5622.0,12000,3000.0,0.0,23225.0,184342.0,18434.0,165908.0,142683.0,0.86,2024-08-24,2024-08,317.0,344.0,202.0,19.54,33218.0,32.57,39084.0,6.51,9114.0,32.57,71654.0,39.09,31272.0,0.24206673842841767,0.5166846071044133,high_profit
2024,1988,NTRB,0,1,3,Kalpitiya,8.556,79.8,8.5295,79.8064,4.9,11.2,1.13,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,31239.0,3124.0,28115.0,23055.0,0.82,2024-03-05,2024-03,363.0,371.0,257.0,3.31,5627.0,5.52,6624.0,1.1,1540.0,5.52,12144.0,6.63,5304.0,0.0,0.7905138339920948,high_profit
2024,1776,NTRB,0,1,3,Colombo,6.9271,79.8612,6.9517,79.8551,3.4,14.4,0.54,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,22175.0,2218.0,19958.0,14898.0,0.746,2024-03-20,2024-03,363.0,371.0,257.0,2.35,3995.0,3.92,4704.0,0.78,1092.0,3.92,8624.0,4.7,3760.0,0.0,0.7905138339920948,high_profit
2024,1034,NTRB,0,1,11,Hambantota,5.9549,80.5549,5.9031,80.555,7.3,12.9,0.76,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,13368.0,1337.0,12031.0,6971.0,0.579,2024-11-27,2024-11,283.0,311.0,183.0,1.42,2414.0,2.36,2832.0,0.47,658.0,2.36,5192.0,2.84,2272.0,0.0,0.7905138339920948,high_profit
2024,371,NTRB,0,1,8,Galle,6.1241,81.1185,6.1197,81.1301,3.1,32.8,1.6,unsafe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,15848.0,1585.0,14263.0,9203.0,0.645,2024-08-27,2024-08,317.0,344.0,202.0,1.68,2856.0,2.8,3360.0,0.56,784.0,2.8,6160.0,3.36,2688.0,0.0,0.7905138339920948,high_profit
2024,1867,IDAY,74,1,5,Hambantota,5.9549,80.5549,5.9,80.3441,72.8,23.2,1.41,safe,196.4,0.0,0.0,65416.0,24000,11250.0,0.0,105735.0,549245.0,54924.0,494320.0,388586.0,0.786,2024-05-19,2024-05,333.0,368.0,215.0,111.33,189261.0,129.89,155868.0,37.11,51954.0,55.67,122474.0,37.11,29688.0,0.6186787724027049,0.22698255071641368,high_profit
2024,450,OFRP,25,2,12,Trincomalee,8.55,81.233,8.6945,81.2723,31.9,6.3,1.43,safe,0.0,0.0,39.6,7450.0,16000,3000.0,0.0,31656.0,253061.0,25306.0,227755.0,196099.0,0.861,2024-12-07,2024-12,286.0,309.0,188.0,26.83,45611.0,44.71,53652.0,8.94,12516.0,44.71,98362.0,53.65,42920.0,0.235342431134698,0.5054334091483447,high_profit
2024,1871,MTRB,25,2,11,Kalpitiya,8.556,79.8,8.3657,79.8162,21.6,21.2,0.54,safe,0.0,0.0,28.0,5131.0,16000,1500.0,0.0,26193.0,88013.0,8801.0,79212.0,53019.0,0.669,2024-11-06,2024-11,283.0,311.0,183.0,9.33,15861.0,15.55,18660.0,3.11,4354.0,15.55,34210.0,18.66,14928.0,0.1958920322223495,0.6108502271599282,high_profit
2024,1311,OFRP,35,2,8,Trincomalee,8.55,81.233,8.5954,81.1553,31.6,16.1,1.54,safe,0.0,0.0,31.8,6414.0,16000,3000.0,0.0,30620.0,295228.0,29523.0,265705.0,235086.0,0.885,2024-08-13,2024-08,317.0,344.0,202.0,31.3,53210.0,52.16,62592.0,10.43,14602.0,52.16,114752.0,62.59,50072.0,0.2094709340300457,0.5225342913128674,high_profit
2024,1740,OFRP,24,1,7,Beruwala,6.0535,80.2209,5.9144,80.0879,21.3,11.5,1.4,safe,0.0,0.0,22.8,4611.0,12000,3000.0,0.0,22214.0,264563.0,26456.0,238107.0,215893.0,0.907,2024-07-27,2024-07,317.0,344.0,202.0,28.05,47685.0,46.74,56088.0,9.35,13090.0,46.74,102828.0,56.09,44872.0,0.20757180156657964,0.5401998739533628,high_profit
2024,1638,MTRB,23,1,10,Kankesanthurai,9.6615,80.0104,9.697,80.2122,29.5,14.7,0.5,safe,0.0,0.0,15.6,2859.0,8000,1500.0,0.0,14140.0,63849.0,6385.0,57464.0,43324.0,0.754,2024-10-05,2024-10,283.0,311.0,183.0,6.77,11509.0,11.28,13536.0,2.26,3164.0,11.28,24816.0,13.53,10824.0,0.2021923620933522,0.5657708628005658,high_profit
2024,75,OFRP,27,2,10,Kankesanthurai,9.6615,80.0104,9.6442,79.9332,28.0,12.6,1.97,safe,0.0,0.0,32.4,5936.0,24000,3000.0,0.0,38141.0,188769.0,18877.0,169892.0,131751.0,0.775,2024-10-15,2024-10,283.0,311.0,183.0,20.01,34017.0,33.35,40020.0,6.67,9338.0,33.35,73370.0,40.03,32024.0,0.15563304580372828,0.629244120500249,high_profit
2024,1180,OFRP,40,1,10,Trincomalee,8.55,81.233,8.6421,81.2453,33.9,8.8,1.02,safe,0.0,0.0,23.0,4203.0,8000,3000.0,0.0,17806.0,136647.0,13665.0,122982.0,105177.0,0.855,2024-10-12,2024-10,283.0,311.0,183.0,14.49,24633.0,24.14,28968.0,4.83,6762.0,24.14,53108.0,28.97,23176.0,0.23604403010221273,0.4492867572728294,high_profit
2024,470,OFRP,28,2,2,Hambantota,5.9549,80.5549,5.9,80.7451,39.0,13.3,0.37,safe,0.0,0.0,45.1,11804.0,16000,3000.0,0.0,36010.0,226333.0,22633.0,203700.0,167690.0,0.823,2024-02-04,2024-02,363.0,371.0,262.0,23.99,40783.0,39.99,47988.0,8.0,11200.0,39.99,87978.0,47.98,38384.0,0.32779783393501805,0.44432102193835044,high_profit
2024,1436,NTRB,0,1,6,Trincomalee,8.55,81.233,8.5466,81.2613,7.1,27.2,1.61,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,20435.0,2044.0,18392.0,13332.0,0.725,2024-06-10,2024-06,317.0,355.0,202.0,2.17,3689.0,3.61,4332.0,0.72,1008.0,3.61,7942.0,4.33,3464.0,0.0,0.7905138339920948,high_profit
2024,1018,OFRP,32,1,2,Colombo,6.9271,79.8612,6.7849,79.8577,42.3,6.0,0.7,safe,0.0,0.0,24.4,6383.0,12000,3000.0,0.0,23986.0,148799.0,14880.0,133919.0,109933.0,0.821,2024-02-08,2024-02,363.0,371.0,262.0,15.77,26809.0,26.29,31548.0,5.26,7364.0,26.29,57838.0,31.55,25240.0,0.2661135662469774,0.5002918369048611,high_profit
2024,358,NTRB,0,1,9,Trincomalee,8.55,81.233,8.565,81.2099,5.5,29.4,2.31,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,26543.0,2654.0,23889.0,18829.0,0.788,2024-09-01,2024-09,307.0,332.0,202.0,2.81,4777.0,4.69,5628.0,0.94,1316.0,4.69,10318.0,5.63,4504.0,0.0,0.7905138339920948,high_profit
2024,904,OFRP,40,1,7,Beruwala,6.0535,80.2209,6.1609,80.3404,22.4,17.9,1.64,safe,0.0,0.0,19.8,3993.0,8000,3000.0,0.0,17596.0,173014.0,17301.0,155713.0,138117.0,0.887,2024-07-22,2024-07,317.0,344.0,202.0,18.34,31178.0,30.57,36684.0,6.11,8554.0,30.57,67254.0,36.68,29344.0,0.22692657422141396,0.4546487838145033,high_profit
2024,564,IDAY,68,1,1,Beruwala,6.0535,80.2209,6.4908,80.3176,82.6,16.4,0.53,safe,154.1,0.0,0.0,55159.0,16000,11250.0,0.0,87477.0,963002.0,96300.0,866702.0,779225.0,0.899,2024-01-01,2024-01,358.0,366.0,236.0,195.2,331840.0,227.74,273288.0,65.07,91098.0,97.6,214720.0,65.07,52056.0,0.6305543171347897,0.18290522080089625,high_profit
2024,1773,OFRP,19,2,8,Kalpitiya,8.556,79.8,8.6766,79.6678,26.7,24.3,2.39,safe,0.0,0.0,38.3,7740.0,16000,3000.0,0.0,31945.0,318274.0,31827.0,286447.0,254502.0,0.888,2024-08-01,2024-08,317.0,344.0,202.0,33.74,57358.0,56.23,67476.0,11.25,15750.0,56.23,123706.0,67.48,53984.0,0.24229143840976677,0.5008608545938331,high_profit
2024,18,IMUL,297,21,6,Trincomalee,8.55,81.233,9.8,81.9,365.1,23.2,1.5,safe,10017.3,0.0,0.0,3175499.0,924000,60000.0,0.0,4421280.0,31623971.0,3162397.0,28461574.0,24040294.0,0.845,2024-06-13,2024-06,317.0,355.0,202.0,11405.37,19389129.0,5184.26,6221112.0,2073.7,2903180.0,1036.85,2281070.0,1036.85,829480.0,0.7182306933738646,0.20898925198132667,high_profit
2024,401,IMUL,172,7,7,Kalpitiya,8.556,79.8,6.9933,80.5817,203.9,26.7,2.25,safe,1963.2,0.0,0.0,622348.0,392000,60000.0,0.0,1161608.0,14034316.0,1403432.0,12630884.0,11469277.0,0.908,2024-07-17,2024-07,317.0,344.0,202.0,5061.56,8604652.0,2300.71,2760852.0,920.28,1288392.0,460.14,1012308.0,460.14,368112.0,0.5357642164998864,0.33746324061129057,high_profit
2024,516,OFRP,38,2,1,Colombo,6.9271,79.8612,7.0802,79.9318,22.7,16.7,1.37,safe,0.0,0.0,40.7,9601.0,24000,3000.0,0.0,41806.0,208630.0,20863.0,187767.0,145961.0,0.777,2024-01-26,2024-01,358.0,366.0,236.0,22.12,37604.0,36.86,44232.0,7.37,10318.0,36.86,81092.0,44.23,35384.0,0.2296560302348945,0.5740802755585322,high_profit
2024,1697,NTRB,0,1,2,Kalpitiya,8.556,79.8,8.5368,79.7876,6.2,11.5,1.02,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,14940.0,1494.0,13446.0,8386.0,0.624,2024-02-18,2024-02,363.0,371.0,262.0,1.58,2686.0,2.64,3168.0,0.53,742.0,2.64,5808.0,3.17,2536.0,0.0,0.7905138339920948,high_profit
2024,220,NTRB,0,1,3,Beruwala,6.0535,80.2209,6.0746,80.1846,6.4,15.4,1.09,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19185.0,1918.0,17266.0,12207.0,0.707,2024-03-12,2024-03,363.0,371.0,257.0,2.03,3451.0,3.39,4068.0,0.68,952.0,3.39,7458.0,4.07,3256.0,0.0,0.7905138339920948,high_profit
2024,1127,NTRB,0,1,11,Colombo,6.9271,79.8612,6.9431,79.8636,2.5,11.6,1.24,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,21690.0,2169.0,19521.0,14461.0,0.741,2024-11-26,2024-11,283.0,311.0,183.0,2.3,3910.0,3.83,4596.0,0.77,1078.0,3.83,8426.0,4.6,3680.0,0.0,0.7905138339920948,high_profit
2024,1101,OFRP,18,2,2,Trincomalee,8.55,81.233,8.2847,81.1349,47.2,5.8,1.16,safe,0.0,0.0,43.9,11506.0,24000,3000.0,0.0,43712.0,161369.0,16137.0,145232.0,101520.0,0.699,2024-02-03,2024-02,363.0,371.0,262.0,17.11,29087.0,28.51,34212.0,5.7,7980.0,28.51,62722.0,34.21,27368.0,0.26322291361639827,0.5490483162518301,high_profit
2024,1194,OFRP,30,1,8,Galle,6.1241,81.1185,5.9554,81.0367,35.4,22.9,1.07,safe,0.0,0.0,22.9,4631.0,12000,3000.0,0.0,22234.0,257421.0,25742.0,231679.0,209445.0,0.904,2024-08-03,2024-08,317.0,344.0,202.0,27.29,46393.0,45.48,54576.0,9.1,12740.0,45.48,100056.0,54.57,43656.0,0.20828460915714672,0.5397139516056491,high_profit
2024,492,NTRB,0,1,1,Galle,6.1241,81.1185,6.1272,81.1087,2.1,14.8,0.52,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17655.0,1766.0,15890.0,10830.0,0.682,2024-01-28,2024-01,358.0,366.0,236.0,1.87,3179.0,3.12,3744.0,0.62,868.0,3.12,6864.0,3.75,3000.0,0.0,0.7905138339920948,high_profit
2024,868,OFRP,27,1,2,Galle,6.1241,81.1185,6.2734,81.029,36.0,7.4,1.08,safe,0.0,0.0,25.5,6671.0,12000,3000.0,0.0,24274.0,295553.0,29555.0,265998.0,241724.0,0.909,2024-02-17,2024-02,363.0,371.0,262.0,31.33,53261.0,52.22,62664.0,10.44,14616.0,52.22,114884.0,62.66,50128.0,0.2748207959133229,0.4943561011782154,high_profit
2024,71,IMUL,223,21,1,Galle,6.1241,81.1185,5.9,81.9,370.9,15.3,0.91,safe,7116.2,0.0,0.0,2547584.0,1176000,60000.0,0.0,4045365.0,27567713.0,2756771.0,24810942.0,20765577.0,0.837,2024-01-08,2024-01,358.0,366.0,236.0,9942.45,16902165.0,4519.3,5423160.0,1807.72,2530808.0,903.86,1988492.0,903.86,723088.0,0.6297538046628672,0.29070306387680717,high_profit
2024,1243,OFRP,28,2,2,Kalpitiya,8.556,79.8,8.2525,79.6376,44.1,14.8,0.78,safe,0.0,0.0,37.7,9872.0,24000,3000.0,0.0,42077.0,269758.0,26976.0,242782.0,200705.0,0.827,2024-02-10,2024-02,363.0,371.0,262.0,28.6,48620.0,47.66,57192.0,9.53,13342.0,47.66,104852.0,57.19,45752.0,0.23461748698814078,0.5703828695011527,high_profit
2024,1750,IMUL,195,21,12,Kankesanthurai,9.6615,80.0104,5.9,80.4472,561.3,9.3,0.32,safe,6381.9,0.0,0.0,1825221.0,1176000,60000.0,0.0,3323002.0,23366478.0,2336648.0,21029830.0,17706829.0,0.842,2024-12-25,2024-12,286.0,309.0,188.0,8427.26,14326342.0,3830.57,4596684.0,1532.23,2145122.0,766.11,1685442.0,766.11,612888.0,0.5492687034193781,0.35389686795253206,high_profit
2024,1186,NTRB,0,1,8,Kankesanthurai,9.6615,80.0104,9.6513,79.9943,4.3,24.9,1.97,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,29432.0,2943.0,26489.0,21429.0,0.809,2024-08-14,2024-08,317.0,344.0,202.0,3.12,5304.0,5.2,6240.0,1.04,1456.0,5.2,11440.0,6.24,4992.0,0.0,0.7905138339920948,high_profit
2024,1453,OFRP,40,2,7,Trincomalee,8.55,81.233,8.3945,80.9685,41.9,28.8,1.39,safe,0.0,0.0,50.9,10278.0,24000,3000.0,0.0,42483.0,147785.0,14778.0,133006.0,90523.0,0.681,2024-07-25,2024-07,317.0,344.0,202.0,15.67,26639.0,26.11,31332.0,5.22,7308.0,26.11,57442.0,31.33,25064.0,0.24193206694442482,0.5649318550949791,high_profit
2024,2051,OFRP,36,1,2,Kankesanthurai,9.6615,80.0104,9.4295,79.8789,38.3,11.4,1.1,safe,0.0,0.0,26.3,6892.0,12000,3000.0,0.0,24495.0,276309.0,27631.0,248678.0,224184.0,0.902,2024-02-24,2024-02,363.0,371.0,262.0,29.29,49793.0,48.82,58584.0,9.76,13664.0,48.82,107404.0,58.58,46864.0,0.2813635435803225,0.4898958971218616,high_profit
2024,735,OFRP,29,2,7,Negombo,7.209,79.835,7.1753,79.9412,18.1,17.8,1.67,safe,0.0,0.0,43.0,8693.0,24000,3000.0,0.0,40898.0,171316.0,17132.0,154184.0,113286.0,0.735,2024-07-13,2024-07,317.0,344.0,202.0,18.16,30872.0,30.27,36324.0,6.05,8470.0,30.27,66594.0,36.32,29056.0,0.21255318108464963,0.5868257616509365,high_profit
2024,1689,NTRB,0,1,11,Beruwala,6.0535,80.2209,6.0625,80.245,7.4,9.3,1.34,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,18720.0,1872.0,16848.0,11788.0,0.7,2024-11-13,2024-11,283.0,311.0,183.0,1.98,3366.0,3.31,3972.0,0.66,924.0,3.31,7282.0,3.97,3176.0,0.0,0.7905138339920948,high_profit
2024,1305,OFRP,39,2,1,Hambantota,5.9549,80.5549,5.9,80.3909,37.8,17.9,1.16,safe,0.0,0.0,42.0,9903.0,24000,3000.0,0.0,42109.0,280803.0,28080.0,252723.0,210614.0,0.833,2024-01-06,2024-01,358.0,366.0,236.0,29.77,50609.0,49.61,59532.0,9.92,13888.0,49.61,109142.0,59.54,47632.0,0.23517537818518605,0.5699494169892422,high_profit
2024,670,NTRB,0,1,7,Negombo,7.209,79.835,7.2118,79.8042,3.7,21.9,2.39,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,24579.0,2458.0,22121.0,17061.0,0.771,2024-07-24,2024-07,317.0,344.0,202.0,2.61,4437.0,4.34,5208.0,0.87,1218.0,4.34,9548.0,5.21,4168.0,0.0,0.7905138339920948,high_profit
2024,1690,OFRP,39,2,5,Negombo,7.209,79.835,7.3269,79.727,34.5,25.3,1.73,safe,0.0,0.0,47.1,10133.0,24000,3000.0,0.0,42338.0,263081.0,26308.0,236773.0,194435.0,0.821,2024-05-11,2024-05,333.0,368.0,215.0,27.89,47413.0,46.48,55776.0,9.3,13020.0,46.48,102256.0,55.77,44616.0,0.2393358212480514,0.5668666446218527,high_profit
2024,2076,OFRP,17,2,2,Colombo,6.9271,79.8612,6.9604,79.9364,23.2,18.9,1.2,safe,0.0,0.0,39.3,10301.0,24000,3000.0,0.0,42507.0,232169.0,23217.0,208952.0,166445.0,0.797,2024-02-05,2024-02,363.0,371.0,262.0,24.61,41837.0,41.02,49224.0,8.2,11480.0,41.02,90244.0,49.23,39384.0,0.24233655633189827,0.5646128872891524,high_profit
2024,1800,MTRB,15,1,9,Trincomalee,8.55,81.233,8.6248,81.1376,17.6,24.0,1.53,safe,0.0,0.0,16.2,3279.0,8000,1500.0,0.0,14560.0,73964.0,7396.0,66568.0,52007.0,0.781,2024-09-24,2024-09,307.0,332.0,202.0,7.84,13328.0,13.07,15684.0,2.61,3654.0,13.07,28754.0,15.68,12544.0,0.22520604395604396,0.5494505494505495,high_profit
2024,415,NTRB,0,1,10,Kalpitiya,8.556,79.8,8.5779,79.8088,7.7,16.4,1.25,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,15506.0,1551.0,13955.0,8895.0,0.637,2024-10-24,2024-10,283.0,311.0,183.0,1.64,2788.0,2.74,3288.0,0.55,770.0,2.74,6028.0,3.29,2632.0,0.0,0.7905138339920948,high_profit
2024,605,IDAY,54,2,4,Beruwala,6.0535,80.2209,6.3251,80.1052,83.9,16.8,1.26,safe,153.8,0.0,0.0,55845.0,48000,11250.0,0.0,125231.0,719086.0,71909.0,647177.0,521946.0,0.806,2024-04-03,2024-04,363.0,371.0,245.0,145.76,247792.0,170.05,204060.0,48.59,68026.0,72.88,160336.0,48.59,38872.0,0.44593591043751146,0.38329167698093924,high_profit
2024,1434,OFRP,27,2,4,Colombo,6.9271,79.8612,6.9131,79.6679,37.0,5.6,1.17,safe,0.0,0.0,32.0,7828.0,24000,3000.0,0.0,40033.0,166978.0,16698.0,150280.0,110247.0,0.734,2024-04-28,2024-04,363.0,371.0,245.0,17.7,30090.0,29.5,35400.0,5.9,8260.0,29.5,64900.0,35.41,28328.0,0.19553868058851448,0.5995054080383684,high_profit
2024,569,OFRP,37,2,1,Kankesanthurai,9.6615,80.0104,9.5903,80.1602,41.5,8.0,1.06,safe,0.0,0.0,37.6,8881.0,16000,3000.0,0.0,33086.0,167920.0,16792.0,151128.0,118042.0,0.781,2024-01-07,2024-01,358.0,366.0,236.0,17.8,30260.0,29.67,35604.0,5.93,8302.0,29.67,65274.0,35.6,28480.0,0.2684216889318745,0.48358822462673035,high_profit
2024,352,OFRP,40,2,5,Kankesanthurai,9.6615,80.0104,9.5418,80.1095,44.0,15.9,2.17,safe,0.0,0.0,38.4,8249.0,24000,3000.0,0.0,40455.0,152254.0,15225.0,137029.0,96574.0,0.705,2024-05-16,2024-05,333.0,368.0,215.0,16.14,27438.0,26.9,32280.0,5.38,7532.0,26.9,59180.0,32.28,25824.0,0.20390557409467308,0.5932517612161661,high_profit
2024,1529,OFRP,26,2,12,Galle,6.1241,81.1185,6.0313,81.1036,18.4,21.2,0.97,safe,0.0,0.0,29.1,5467.0,16000,3000.0,0.0,29673.0,283849.0,28385.0,255464.0,225791.0,0.884,2024-12-20,2024-12,286.0,309.0,188.0,30.09,51153.0,50.15,60180.0,10.03,14042.0,50.15,110330.0,60.18,48144.0,0.18424156640717151,0.5392107302935328,high_profit
2024,534,IMUL,334,7,11,Hambantota,5.9549,80.5549,5.9,79.9607,213.6,11.1,0.66,safe,3212.1,0.0,0.0,909014.0,280000,60000.0,0.0,1336275.0,17226201.0,1722620.0,15503581.0,14167306.0,0.914,2024-11-14,2024-11,283.0,311.0,183.0,6212.73,10561641.0,2823.97,3388764.0,1129.59,1581426.0,564.79,1242538.0,564.79,451832.0,0.6802596770874259,0.209537707432976,high_profit
2024,1262,NTRB,0,1,2,Kankesanthurai,9.6615,80.0104,9.6449,79.9875,6.0,14.6,0.94,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19751.0,1975.0,17776.0,12716.0,0.715,2024-02-16,2024-02,363.0,371.0,262.0,2.09,3553.0,3.49,4188.0,0.7,980.0,3.49,7678.0,4.19,3352.0,0.0,0.7905138339920948,high_profit
