year,trip_id,boat_type,engine_hp,trip_days,month,port_name,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_m,safety,diesel_liters,petrol_liters,kerosene_liters,fuel_cost_LKR,crew_cost_LKR,ice_cost_LKR,gear_loss_cost_LKR,total_cost_LKR,gross_revenue_LKR,tax_amount_LKR,net_revenue_LKR,gross_profit_LKR,net_profit_margin,trip_date,fuel_date_used,diesel_price_LKR,petrol_price_LKR,kerosene_price_LKR,catch_Yellowfin_Tuna_kg,revenue_Yellowfin_Tuna_LKR,catch_Skipjack_kg,revenue_Skipjack_LKR,catch_Marlin_kg,revenue_Marlin_LKR,catch_Seer_kg,revenue_Seer_LKR,catch_Other_kg,revenue_Other_LKR,fuel_cost_share,crew_cost_share,profitability
2025,1717,NTRB,0,1,1,Galle,6.1241,81.1185,6.1133,81.108,2.0,16.7,0.77,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,13060.0,1306.0,11754.0,6694.0,0.57,2025-01-04,2025-01,286.0,309.0,183.0,1.38,2346.0,2.31,2772.0,0.46,644.0,2.31,5082.0,2.77,2216.0,0.0,0.7905138339920948,high_profit
2025,436,IMUL,235,14,4,Beruwala,6.0535,80.2209,8.334,80.2361,320.2,11.6,1.34,safe,5407.0,0.0,0.0,1546410.0,840000,60000.0,0.0,2620931.0,21418947.0,2141895.0,19277052.0,16656122.0,0.864,2025-04-07,2025-04,286.0,299.0,183.0,7724.87,13132279.0,3511.3,4213560.0,1404.52,1966328.0,702.26,1544972.0,702.26,561808.0,0.590023163524717,0.3204968005643796,high_profit
2025,1771,IMUL,169,30,11,Kalpitiya,8.556,79.8,6.4488,79.5,742.3,10.5,1.13,safe,7281.3,0.0,0.0,2016924.0,1560000,60000.0,0.0,4010897.0,23242919.0,2324292.0,20918627.0,16907730.0,0.808,2025-11-04,2025-11,277.0,294.0,180.0,8382.69,14250573.0,3810.32,4572384.0,1524.13,2133782.0,762.06,1676532.0,762.06,609648.0,0.5028610807009005,0.38894042903619813,high_profit
2025,1642,OFRP,31,2,11,Galle,6.1241,81.1185,6.2851,81.0286,25.3,16.2,1.1,safe,0.0,0.0,44.2,7960.0,16000,3000.0,0.0,32165.0,293978.0,29398.0,264580.0,232415.0,0.878,2025-11-09,2025-11,277.0,294.0,180.0,31.16,52972.0,51.94,62328.0,10.39,14546.0,51.94,114268.0,62.33,49864.0,0.24747396238147054,0.4974351002642624,high_profit
2025,1842,OFRP,15,1,10,Colombo,6.9271,79.8612,7.0162,79.7744,19.9,14.0,0.99,safe,0.0,0.0,20.7,3728.0,8000,3000.0,0.0,17331.0,186780.0,18678.0,168102.0,150771.0,0.897,2025-10-04,2025-10,277.0,299.0,180.0,19.8,33660.0,33.0,39600.0,6.6,9240.0,33.0,72600.0,39.6,31680.0,0.21510587963764352,0.46160060008078013,high_profit
2025,804,NTRB,0,1,9,Negombo,7.209,79.835,7.2424,79.8505,5.4,14.7,1.97,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19636.0,1964.0,17672.0,12612.0,0.714,2025-09-04,2025-09,283.0,299.0,185.0,2.08,3536.0,3.47,4164.0,0.69,966.0,3.47,7634.0,4.17,3336.0,0.0,0.7905138339920948,high_profit
2025,1674,MTRB,22,1,10,Beruwala,6.0535,80.2209,6.1095,80.2793,12.0,12.5,0.72,safe,0.0,0.0,14.1,2535.0,8000,1500.0,0.0,13816.0,127417.0,12742.0,114675.0,100859.0,0.88,2025-10-05,2025-10,277.0,299.0,180.0,13.51,22967.0,22.51,27012.0,4.5,6300.0,22.51,49522.0,27.02,21616.0,0.18348291835552982,0.5790387955993052,high_profit
2025,1830,OFRP,35,2,11,Hambantota,5.9549,80.5549,6.0508,80.3308,29.2,10.4,0.76,safe,0.0,0.0,30.0,5392.0,24000,3000.0,0.0,37598.0,211009.0,21101.0,189908.0,152310.0,0.802,2025-11-22,2025-11,277.0,294.0,180.0,22.37,38029.0,37.28,44736.0,7.46,10444.0,37.28,82016.0,44.73,35784.0,0.14341188361083038,0.638331826160966,high_profit
2025,1913,OFRP,19,1,1,Hambantota,5.9549,80.5549,6.1854,80.6819,36.6,14.0,0.95,safe,0.0,0.0,23.7,4338.0,12000,3000.0,0.0,21941.0,270556.0,27056.0,243500.0,221560.0,0.91,2025-01-08,2025-01,286.0,309.0,183.0,28.68,48756.0,47.8,57360.0,9.56,13384.0,47.8,105160.0,57.37,45896.0,0.19771204594138828,0.5469212889111709,high_profit
2025,1274,OFRP,38,1,2,Kankesanthurai,9.6615,80.0104,9.564,79.9245,15.7,23.4,0.83,safe,0.0,0.0,19.9,3638.0,12000,3000.0,0.0,21241.0,188935.0,18894.0,170042.0,148801.0,0.875,2025-02-21,2025-02,286.0,309.0,183.0,20.03,34051.0,33.38,40056.0,6.68,9352.0,33.38,73436.0,40.05,32040.0,0.1712725389576762,0.5649451532413728,high_profit
2025,840,OFRP,32,1,4,Kankesanthurai,9.6615,80.0104,9.8,79.9886,42.5,3.0,1.21,safe,0.0,0.0,23.5,4302.0,12000,3000.0,0.0,21905.0,190518.0,19052.0,171466.0,149562.0,0.872,2025-04-05,2025-04,286.0,299.0,183.0,20.2,34340.0,33.66,40392.0,6.73,9422.0,33.66,74052.0,40.39,32312.0,0.19639351746176673,0.5478201323898654,high_profit
2025,2027,OFRP,24,2,10,Beruwala,6.0535,80.2209,6.2111,80.405,40.2,11.7,0.82,safe,0.0,0.0,42.5,7659.0,24000,3000.0,0.0,39864.0,230471.0,23047.0,207424.0,167559.0,0.808,2025-10-06,2025-10,277.0,299.0,180.0,24.43,41531.0,40.72,48864.0,8.14,11396.0,40.72,89584.0,48.87,39096.0,0.1921282360024082,0.6020469596628537,high_profit
2025,1979,OFRP,33,1,12,Colombo,6.9271,79.8612,6.7698,80.0196,30.0,11.2,1.65,safe,0.0,0.0,26.3,4728.0,8000,3000.0,0.0,18331.0,156824.0,15682.0,141142.0,122811.0,0.87,2025-12-19,2025-12,277.0,294.0,180.0,16.62,28254.0,27.71,33252.0,5.54,7756.0,27.71,60962.0,33.25,26600.0,0.2579237357481861,0.4364191806229884,high_profit
2025,593,NTRB,0,1,2,Kalpitiya,8.556,79.8,8.5634,79.8358,4.8,12.7,0.86,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17022.0,1702.0,15320.0,10260.0,0.67,2025-02-15,2025-02,286.0,309.0,183.0,1.8,3060.0,3.01,3612.0,0.6,840.0,3.01,6622.0,3.61,2888.0,0.0,0.7905138339920948,high_profit
2025,1541,OFRP,27,2,2,Colombo,6.9271,79.8612,6.9673,79.6742,49.3,16.1,0.78,safe,0.0,0.0,38.0,6952.0,16000,3000.0,0.0,31157.0,164981.0,16498.0,148483.0,117326.0,0.79,2025-02-25,2025-02,286.0,309.0,183.0,17.49,29733.0,29.15,34980.0,5.83,8162.0,29.15,64130.0,34.97,27976.0,0.2231280290143467,0.5135282601020638,high_profit
2025,958,OFRP,16,1,9,Trincomalee,8.55,81.233,8.4735,81.4643,33.7,20.0,1.16,safe,0.0,0.0,21.0,3894.0,12000,3000.0,0.0,21497.0,126218.0,12622.0,113596.0,92100.0,0.811,2025-09-16,2025-09,283.0,299.0,185.0,13.38,22746.0,22.3,26760.0,4.46,6244.0,22.3,49060.0,26.76,21408.0,0.18114155463553053,0.5582174256873053,high_profit
2025,2008,NTRB,0,1,9,Negombo,7.209,79.835,7.1952,79.8402,2.9,21.3,2.03,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,14542.0,1454.0,13088.0,8028.0,0.613,2025-09-16,2025-09,283.0,299.0,185.0,1.54,2618.0,2.57,3084.0,0.51,714.0,2.57,5654.0,3.09,2472.0,0.0,0.7905138339920948,high_profit
2025,523,NTRB,0,1,12,Kalpitiya,8.556,79.8,8.5521,79.8329,5.3,24.8,1.33,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,32262.0,3226.0,29036.0,23976.0,0.826,2025-12-14,2025-12,277.0,294.0,180.0,3.42,5814.0,5.7,6840.0,1.14,1596.0,5.7,12540.0,6.84,5472.0,0.0,0.7905138339920948,high_profit
2025,1459,NTRB,0,1,10,Trincomalee,8.55,81.233,8.5277,81.2433,3.1,16.9,1.24,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,22864.0,2286.0,20578.0,15518.0,0.754,2025-10-08,2025-10,277.0,299.0,180.0,2.42,4114.0,4.04,4848.0,0.81,1134.0,4.04,8888.0,4.85,3880.0,0.0,0.7905138339920948,high_profit
2025,1144,OFRP,15,1,12,Negombo,7.209,79.835,7.1174,80.2413,48.6,10.8,0.51,safe,0.0,0.0,29.4,5288.0,8000,3000.0,0.0,18891.0,290016.0,29002.0,261014.0,242124.0,0.928,2025-12-05,2025-12,277.0,294.0,180.0,30.74,52258.0,51.24,61488.0,10.25,14350.0,51.24,112728.0,61.49,49192.0,0.27992165581493833,0.42348208141443017,high_profit
2025,1423,OFRP,31,1,1,Colombo,6.9271,79.8612,6.7008,80.0237,34.7,16.9,1.11,safe,0.0,0.0,22.8,4169.0,8000,3000.0,0.0,17771.0,230261.0,23026.0,207235.0,189464.0,0.914,2025-01-19,2025-01,286.0,309.0,183.0,24.41,41497.0,40.68,48816.0,8.14,11396.0,40.68,89496.0,48.82,39056.0,0.23459568960666255,0.4501716279331495,high_profit
2025,508,OFRP,24,1,1,Kalpitiya,8.556,79.8,8.4141,79.7808,30.6,13.4,0.59,safe,0.0,0.0,26.0,4753.0,8000,3000.0,0.0,18355.0,268458.0,26846.0,241612.0,223257.0,0.924,2025-01-13,2025-01,286.0,309.0,183.0,28.46,48382.0,47.43,56916.0,9.49,13286.0,47.43,104346.0,56.91,45528.0,0.25894851539090163,0.4358485426314356,high_profit
2025,1413,NTRB,0,1,3,Beruwala,6.0535,80.2209,6.0794,80.2341,3.8,3.1,0.55,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,26885.0,2688.0,24196.0,19137.0,0.791,2025-03-25,2025-03,286.0,309.0,183.0,2.85,4845.0,4.75,5700.0,0.95,1330.0,4.75,10450.0,5.7,4560.0,0.0,0.7905138339920948,high_profit
2025,852,IMUL,131,30,2,Kalpitiya,8.556,79.8,6.8443,81.9,596.0,7.0,0.7,safe,4846.1,0.0,0.0,1385986.0,1200000,60000.0,0.0,3019959.0,27316914.0,2731691.0,24585223.0,21565264.0,0.877,2025-02-18,2025-02,286.0,309.0,183.0,9852.0,16748400.0,4478.18,5373816.0,1791.27,2507778.0,895.64,1970408.0,895.64,716512.0,0.4589419922588353,0.39735638795096223,high_profit
2025,1131,NTRB,0,1,9,Negombo,7.209,79.835,7.1841,79.829,4.8,17.6,1.67,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,18779.0,1878.0,16901.0,11841.0,0.701,2025-09-21,2025-09,283.0,299.0,185.0,1.99,3383.0,3.32,3984.0,0.66,924.0,3.32,7304.0,3.98,3184.0,0.0,0.7905138339920948,high_profit
2025,1024,NTRB,0,1,12,Colombo,6.9271,79.8612,6.9243,79.8552,2.3,9.7,0.92,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,23730.0,2373.0,21357.0,16297.0,0.763,2025-12-01,2025-12,277.0,294.0,180.0,2.52,4284.0,4.19,5028.0,0.84,1176.0,4.19,9218.0,5.03,4024.0,0.0,0.7905138339920948,high_profit
2025,418,OFRP,15,2,6,Colombo,6.9271,79.8612,7.0553,79.7892,21.7,15.4,2.0,safe,0.0,0.0,41.4,7370.0,16000,3000.0,0.0,31576.0,230362.0,23036.0,207326.0,175750.0,0.848,2025-06-17,2025-06,274.0,293.0,178.0,24.42,41514.0,40.7,48840.0,8.14,11396.0,40.7,89540.0,48.84,39072.0,0.23340511781099568,0.5067139599695971,high_profit
2025,377,OFRP,29,2,7,Trincomalee,8.55,81.233,8.2146,81.2967,44.4,22.2,1.89,safe,0.0,0.0,43.1,7969.0,16000,3000.0,0.0,32174.0,330443.0,33044.0,297399.0,265224.0,0.892,2025-07-25,2025-07,289.0,305.0,185.0,35.03,59551.0,58.38,70056.0,11.68,16352.0,58.38,128436.0,70.06,56048.0,0.24768446571766023,0.4972959532541804,high_profit
2025,938,IMUL,106,21,8,Beruwala,6.0535,80.2209,5.9,79.5,555.3,10.1,1.5,safe,3485.6,0.0,0.0,1007331.0,756000,60000.0,0.0,2085112.0,28241857.0,2824186.0,25417671.0,23332559.0,0.918,2025-08-07,2025-08,289.0,305.0,185.0,10185.59,17315503.0,4629.81,5555772.0,1851.93,2592702.0,925.96,2037112.0,925.96,740768.0,0.4831064230602481,0.36257045185102765,high_profit
2025,2074,NTRB,0,1,3,Colombo,6.9271,79.8612,6.8916,79.9045,7.8,15.2,1.61,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,22357.0,2236.0,20121.0,15061.0,0.749,2025-03-27,2025-03,286.0,309.0,183.0,2.37,4029.0,3.95,4740.0,0.79,1106.0,3.95,8690.0,4.74,3792.0,0.0,0.7905138339920948,high_profit
2025,871,NTRB,0,1,5,Kalpitiya,8.556,79.8,8.5298,79.7491,7.0,16.9,1.16,safe,0.0,0.0,0.0,0.0,4000,375.0,1210.0,6270.0,20485.0,2048.0,18436.0,12167.0,0.66,2025-05-27,2025-05,274.0,293.0,178.0,2.17,3689.0,3.62,4344.0,0.72,1008.0,3.62,7964.0,4.35,3480.0,0.0,0.6379585326953748,high_profit
2025,83,OFRP,27,2,10,Galle,6.1241,81.1185,6.0328,81.365,34.6,5.9,0.75,safe,0.0,0.0,38.4,6914.0,24000,3000.0,0.0,39120.0,191241.0,19124.0,172117.0,132997.0,0.773,2025-10-01,2025-10,277.0,299.0,180.0,20.27,34459.0,33.79,40548.0,6.76,9464.0,33.79,74338.0,40.54,32432.0,0.17673824130879345,0.6134969325153374,high_profit
2025,2060,NTRB,0,1,6,Hambantota,5.9549,80.5549,5.9429,80.571,3.8,18.1,0.37,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,22707.0,2271.0,20436.0,15376.0,0.752,2025-06-12,2025-06,274.0,293.0,178.0,2.41,4097.0,4.01,4812.0,0.8,1120.0,4.01,8822.0,4.82,3856.0,0.0,0.7905138339920948,high_profit
2025,230,OFRP,29,1,4,Kankesanthurai,9.6615,80.0104,9.6175,80.0859,29.1,26.0,0.58,safe,0.0,0.0,22.7,4162.0,12000,3000.0,0.0,21765.0,241965.0,24196.0,217768.0,196004.0,0.9,2025-04-19,2025-04,286.0,299.0,183.0,25.65,43605.0,42.75,51300.0,8.55,11970.0,42.75,94050.0,51.3,41040.0,0.1912244429129336,0.5513439007580979,high_profit
2025,357,NTRB,0,1,9,Trincomalee,8.55,81.233,8.565,81.2099,5.5,29.4,2.31,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,26543.0,2654.0,23889.0,18829.0,0.788,2025-09-01,2025-09,283.0,299.0,185.0,2.81,4777.0,4.69,5628.0,0.94,1316.0,4.69,10318.0,5.63,4504.0,0.0,0.7905138339920948,high_profit
2025,1633,NTRB,0,1,6,Negombo,7.209,79.835,7.2217,79.8231,3.5,13.8,0.89,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,20309.0,2031.0,18278.0,13218.0,0.723,2025-06-19,2025-06,274.0,293.0,178.0,2.15,3655.0,3.59,4308.0,0.72,1008.0,3.59,7898.0,4.3,3440.0,0.0,0.7905138339920948,high_profit
2025,1076,NTRB,0,1,12,Kankesanthurai,9.6615,80.0104,9.6771,80.0046,2.3,13.0,0.63,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,29432.0,2943.0,26489.0,21429.0,0.809,2025-12-21,2025-12,277.0,294.0,180.0,3.12,5304.0,5.2,6240.0,1.04,1456.0,5.2,11440.0,6.24,4992.0,0.0,0.7905138339920948,high_profit
2025,110,OFRP,38,2,7,Negombo,7.209,79.835,6.8716,80.064,49.7,24.2,1.33,safe,0.0,0.0,56.5,10460.0,16000,3000.0,0.0,34665.0,201314.0,20131.0,181183.0,146518.0,0.809,2025-07-08,2025-07,289.0,305.0,185.0,21.34,36278.0,35.57,42684.0,7.11,9954.0,35.57,78254.0,42.68,34144.0,0.30174527621520264,0.46156065195442086,high_profit
2025,412,IMUL,280,14,11,Kankesanthurai,9.6615,80.0104,8.9856,79.5,297.5,17.1,0.75,safe,7038.7,0.0,0.0,1949724.0,448000,60000.0,0.0,2632245.0,26486568.0,2648657.0,23837911.0,21205667.0,0.89,2025-11-24,2025-11,277.0,294.0,180.0,9552.54,16239318.0,4342.06,5210472.0,1736.82,2431548.0,868.41,1910502.0,868.41,694728.0,0.740707646894571,0.17019692315874851,high_profit
2025,1128,NTRB,0,1,6,Beruwala,6.0535,80.2209,6.0731,80.2289,3.7,7.1,1.52,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,26602.0,2660.0,23942.0,18882.0,0.789,2025-06-25,2025-06,274.0,293.0,178.0,2.82,4794.0,4.7,5640.0,0.94,1316.0,4.7,10340.0,5.64,4512.0,0.0,0.7905138339920948,high_profit
2025,44,OFRP,26,2,8,Hambantota,5.9549,80.5549,5.9,80.5969,24.4,23.7,2.43,safe,0.0,0.0,41.6,7694.0,16000,3000.0,0.0,31899.0,189103.0,18910.0,170193.0,138293.0,0.813,2025-08-20,2025-08,289.0,305.0,185.0,20.05,34085.0,33.41,40092.0,6.68,9352.0,33.41,73502.0,40.09,32072.0,0.2411987836609298,0.5015831217279538,high_profit
2025,1766,IMUL,93,14,2,Hambantota,5.9549,80.5549,7.2303,79.5,326.8,17.0,1.33,safe,2335.4,0.0,0.0,667935.0,616000,60000.0,0.0,1518455.0,26562387.0,2656239.0,23906148.0,22387693.0,0.936,2025-02-14,2025-02,286.0,309.0,183.0,9579.87,16285779.0,4354.49,5225388.0,1741.8,2438520.0,870.9,1915980.0,870.9,696720.0,0.43987803392263847,0.4056755056949333,high_profit
2025,1333,OFRP,36,2,10,Hambantota,5.9549,80.5549,6.2544,80.5404,39.8,8.2,1.28,safe,0.0,0.0,39.8,7162.0,24000,3000.0,0.0,39367.0,194662.0,19466.0,175196.0,135829.0,0.775,2025-10-07,2025-10,277.0,299.0,180.0,20.64,35088.0,34.39,41268.0,6.88,9632.0,34.39,75658.0,41.27,33016.0,0.18192902684989967,0.6096476744481418,high_profit
2025,114,OFRP,19,1,2,Hambantota,5.9549,80.5549,6.1689,80.5694,30.4,8.1,1.08,safe,0.0,0.0,23.0,4201.0,12000,3000.0,0.0,21804.0,169901.0,16990.0,152911.0,131107.0,0.857,2025-02-25,2025-02,286.0,309.0,183.0,18.01,30617.0,30.02,36024.0,6.0,8400.0,30.02,66044.0,36.02,28816.0,0.1926710695285269,0.550357732526142,high_profit
2025,129,NTRB,0,1,9,Kalpitiya,8.556,79.8,8.5633,79.8365,4.7,10.6,0.9,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,21682.0,2168.0,19514.0,14454.0,0.741,2025-09-12,2025-09,283.0,299.0,185.0,2.3,3910.0,3.83,4596.0,0.77,1078.0,3.83,8426.0,4.59,3672.0,0.0,0.7905138339920948,high_profit
2025,919,OFRP,18,2,3,Beruwala,6.0535,80.2209,6.0884,80.4309,25.1,8.8,1.11,safe,0.0,0.0,29.9,5464.0,24000,3000.0,0.0,37669.0,182885.0,18288.0,164596.0,126927.0,0.771,2025-03-18,2025-03,286.0,309.0,183.0,19.39,32963.0,32.31,38772.0,6.46,9044.0,32.31,71082.0,38.78,31024.0,0.1450529613209801,0.6371286734450078,high_profit
2025,674,NTRB,0,1,2,Hambantota,5.9549,80.5549,5.9737,80.5631,3.6,9.3,1.09,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,19743.0,1974.0,17769.0,12709.0,0.715,2025-02-21,2025-02,286.0,309.0,183.0,2.09,3553.0,3.49,4188.0,0.7,980.0,3.49,7678.0,4.18,3344.0,0.0,0.7905138339920948,high_profit
2025,791,OFRP,34,1,11,Kankesanthurai,9.6615,80.0104,9.722,80.0781,17.9,11.9,0.75,safe,0.0,0.0,21.9,3935.0,8000,3000.0,0.0,17538.0,115072.0,11507.0,103565.0,86027.0,0.831,2025-11-11,2025-11,277.0,294.0,180.0,12.2,20740.0,20.33,24396.0,4.07,5698.0,20.33,44726.0,24.39,19512.0,0.22436993955981296,0.4561523548865321,high_profit
2025,1736,OFRP,36,1,4,Hambantota,5.9549,80.5549,5.9,80.4734,34.9,14.2,0.55,safe,0.0,0.0,25.9,4739.0,12000,3000.0,0.0,22342.0,239802.0,23980.0,215822.0,193480.0,0.896,2025-04-11,2025-04,286.0,299.0,183.0,25.42,43214.0,42.37,50844.0,8.47,11858.0,42.37,93214.0,50.84,40672.0,0.21211171784083788,0.5371050040282875,high_profit
2025,923,OFRP,17,1,3,Hambantota,5.9549,80.5549,5.9796,80.6788,17.6,18.3,0.73,safe,0.0,0.0,23.3,4257.0,8000,3000.0,0.0,17860.0,215139.0,21514.0,193625.0,175765.0,0.908,2025-03-25,2025-03,286.0,309.0,183.0,22.81,38777.0,38.01,45612.0,7.6,10640.0,38.01,83622.0,45.61,36488.0,0.2383538633818589,0.4479283314669653,high_profit
2025,532,OFRP,31,2,4,Kalpitiya,8.556,79.8,8.3856,79.9359,25.0,16.7,0.71,safe,0.0,0.0,38.5,7052.0,16000,3000.0,0.0,31257.0,160279.0,16028.0,144251.0,112994.0,0.783,2025-04-23,2025-04,286.0,299.0,183.0,16.99,28883.0,28.32,33984.0,5.66,7924.0,28.32,62304.0,33.98,27184.0,0.22561346258438109,0.5118853376843587,high_profit
