year,trip_id,boat_type,engine_hp,trip_days,month,port_name,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_m,safety,diesel_liters,petrol_liters,kerosene_liters,fuel_cost_LKR,crew_cost_LKR,ice_cost_LKR,gear_loss_cost_LKR,total_cost_LKR,gross_revenue_LKR,tax_amount_LKR,net_revenue_LKR,gross_profit_LKR,net_profit_margin,trip_date,fuel_date_used,diesel_price_LKR,petrol_price_LKR,kerosene_price_LKR,catch_Yellowfin_Tuna_kg,revenue_Yellowfin_Tuna_LKR,catch_Skipjack_kg,revenue_Skipjack_LKR,catch_Marlin_kg,revenue_Marlin_LKR,catch_Seer_kg,revenue_Seer_LKR,catch_Other_kg,revenue_Other_LKR,fuel_cost_share,crew_cost_share,profitability
2022,322,OFRP,34,2,3,Beruwala,6.0535,80.2209,5.9,80.1633,30.0,21.2,0.75,safe,0.0,0.0,34.2,2973.0,16000,3000.0,0.0,27179.0,171890.0,17189.0,154701.0,127522.0,0.824,2022-03-25,2022-03,176.0,254.0,87.0,18.22,30974.0,30.37,36444.0,6.07,8498.0,30.37,66814.0,36.45,29160.0,0.10938592295522279,0.5886897972699511,high_profit
2022,1873,MTRB,25,2,11,Kalpitiya,8.556,79.8,8.3657,79.8162,21.6,21.2,0.54,safe,0.0,0.0,28.0,9533.0,16000,1500.0,0.0,30595.0,88013.0,8801.0,79212.0,48617.0,0.614,2022-11-06,2022-11,415.0,370.0,340.0,9.33,15861.0,15.55,18660.0,3.11,4354.0,15.55,34210.0,18.66,14928.0,0.31158686059813695,0.5229612681810754,high_profit
2022,1817,OFRP,30,2,5,Hambantota,5.9549,80.5549,6.0471,80.5898,23.4,9.9,1.9,safe,0.0,0.0,32.9,2860.0,24000,3000.0,0.0,35065.0,177217.0,17722.0,159495.0,124430.0,0.78,2022-05-03,2022-05,289.0,338.0,87.0,18.79,31943.0,31.31,37572.0,6.26,8764.0,31.31,68882.0,37.57,30056.0,0.08156281192071867,0.6844431769570797,high_profit
2022,2017,NTRB,0,1,6,Trincomalee,8.55,81.233,8.5795,81.2553,5.7,17.5,1.78,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,20334.0,2033.0,18301.0,13241.0,0.724,2022-06-01,2022-06,400.0,420.0,87.0,2.16,3672.0,3.59,4308.0,0.72,1008.0,3.59,7898.0,4.31,3448.0,0.0,0.7905138339920948,high_profit
2022,1001,IMUL,109,14,11,Colombo,6.9271,79.8612,7.2834,79.5,337.7,7.9,0.77,safe,1928.3,0.0,0.0,829163.0,840000,60000.0,0.0,1903683.0,23258491.0,2325849.0,20932642.0,19028959.0,0.909,2022-11-17,2022-11,430.0,370.0,365.0,8388.31,14260127.0,3812.87,4575444.0,1525.15,2135210.0,762.57,1677654.0,762.57,610056.0,0.4355572855354594,0.4412499349944292,high_profit
2022,243,NTRB,0,1,10,Trincomalee,8.55,81.233,8.5193,81.2329,4.1,13.7,0.34,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,16596.0,1660.0,14936.0,9876.0,0.661,2022-10-16,2022-10,430.0,410.0,340.0,1.76,2992.0,2.93,3516.0,0.59,826.0,2.93,6446.0,3.52,2816.0,0.0,0.7905138339920948,high_profit
2022,1720,NTRB,0,1,1,Galle,6.1241,81.1185,6.1133,81.108,2.0,16.7,0.77,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,13060.0,1306.0,11754.0,6694.0,0.57,2022-01-04,2022-01,121.0,177.0,87.0,1.38,2346.0,2.31,2772.0,0.46,644.0,2.31,5082.0,2.77,2216.0,0.0,0.7905138339920948,high_profit
2022,1950,OFRP,34,1,12,Beruwala,6.0535,80.2209,6.1583,79.9901,40.3,10.4,1.54,safe,0.0,0.0,25.6,9328.0,8000,3000.0,0.0,22930.0,147617.0,14762.0,132855.0,109925.0,0.827,2022-12-23,2022-12,420.0,370.0,365.0,15.65,26605.0,26.08,31296.0,5.22,7308.0,26.08,57376.0,31.29,25032.0,0.4068033144352377,0.34888791975577843,high_profit
2022,1043,OFRP,21,2,3,Colombo,6.9271,79.8612,6.9094,79.8127,15.6,13.3,1.14,safe,0.0,0.0,30.2,2627.0,24000,3000.0,0.0,34832.0,276833.0,27683.0,249150.0,214318.0,0.86,2022-03-09,2022-03,121.0,177.0,87.0,29.35,49895.0,48.91,58692.0,9.78,13692.0,48.91,107602.0,58.69,46952.0,0.07541915480018374,0.6890215893431327,high_profit
2022,1193,NTRB,0,1,1,Kankesanthurai,9.6615,80.0104,9.6593,80.0052,1.7,11.7,0.6,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,20160.0,2016.0,18144.0,13084.0,0.721,2022-01-27,2022-01,121.0,177.0,87.0,2.14,3638.0,3.56,4272.0,0.71,994.0,3.56,7832.0,4.28,3424.0,0.0,0.7905138339920948,high_profit
2022,143,IMUL,215,14,9,Galle,6.1241,81.1185,7.2727,81.1957,311.0,4.3,2.3,safe,4027.5,0.0,0.0,1731812.0,560000,60000.0,0.0,2526333.0,13853451.0,1385345.0,12468106.0,9941773.0,0.797,2022-09-13,2022-09,430.0,450.0,340.0,4996.33,8493761.0,2271.06,2725272.0,908.42,1271788.0,454.21,999262.0,454.21,363368.0,0.6855042466689862,0.22166515657278751,high_profit
2022,1144,NTRB,0,1,7,Negombo,7.209,79.835,7.1885,79.8313,4.4,21.8,1.87,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,29331.0,2933.0,26398.0,21338.0,0.808,2022-07-06,2022-07,460.0,470.0,87.0,3.11,5287.0,5.18,6216.0,1.04,1456.0,5.18,11396.0,6.22,4976.0,0.0,0.7905138339920948,high_profit
2022,1219,OFRP,34,2,6,Galle,6.1241,81.1185,6.0402,81.4387,42.7,17.1,1.67,safe,0.0,0.0,45.0,3911.0,24000,3000.0,0.0,36117.0,328221.0,32822.0,295399.0,259282.0,0.878,2022-06-02,2022-06,400.0,420.0,87.0,34.79,59143.0,57.99,69588.0,11.6,16240.0,57.99,127578.0,69.59,55672.0,0.10828695628097572,0.6645070188553867,high_profit
2022,1346,OFRP,23,2,8,Negombo,7.209,79.835,7.0519,79.8539,39.5,16.9,1.08,safe,0.0,0.0,33.4,2908.0,16000,3000.0,0.0,27114.0,294536.0,29454.0,265082.0,237969.0,0.898,2022-08-08,2022-08,430.0,450.0,87.0,31.22,53074.0,52.04,62448.0,10.41,14574.0,52.04,114488.0,62.44,49952.0,0.10725086671092425,0.5901010548056355,high_profit
2022,1930,OFRP,23,2,11,Colombo,6.9271,79.8612,7.1535,80.1465,49.3,17.6,1.04,safe,0.0,0.0,47.6,16186.0,24000,3000.0,0.0,48392.0,342206.0,34221.0,307985.0,259594.0,0.843,2022-11-03,2022-11,415.0,370.0,340.0,36.28,61676.0,60.46,72552.0,12.09,16926.0,60.46,133012.0,72.55,58040.0,0.33447677302033396,0.49594974375929907,high_profit
2022,1430,OFRP,31,2,1,Beruwala,6.0535,80.2209,6.0532,80.0743,40.0,15.1,0.62,safe,0.0,0.0,36.5,3173.0,24000,3000.0,0.0,35379.0,189960.0,18996.0,170964.0,135585.0,0.793,2022-01-25,2022-01,121.0,177.0,87.0,20.14,34238.0,33.56,40272.0,6.71,9394.0,33.56,73832.0,40.28,32224.0,0.08968597190423698,0.6783685237005003,high_profit
2022,1844,OFRP,37,2,2,Kalpitiya,8.556,79.8,8.709,79.7555,32.7,7.1,1.12,safe,0.0,0.0,40.1,3485.0,16000,3000.0,0.0,27691.0,168951.0,16895.0,152056.0,124365.0,0.818,2022-02-28,2022-02,121.0,177.0,87.0,17.91,30447.0,29.85,35820.0,5.97,8358.0,29.85,65670.0,35.82,28656.0,0.12585316528836085,0.5778050630168647,high_profit
2022,151,OFRP,22,2,7,Kankesanthurai,9.6615,80.0104,9.6822,79.8526,29.1,26.4,2.38,safe,0.0,0.0,49.1,4275.0,16000,3000.0,0.0,28480.0,132102.0,13210.0,118892.0,90412.0,0.76,2022-07-15,2022-07,460.0,470.0,87.0,14.0,23800.0,23.34,28008.0,4.67,6538.0,23.34,51348.0,28.01,22408.0,0.15010533707865167,0.5617977528089888,high_profit
2022,585,NTRB,0,1,5,Colombo,6.9271,79.8612,6.9379,79.858,3.4,17.0,2.1,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,24156.0,2416.0,21740.0,16680.0,0.767,2022-05-09,2022-05,289.0,338.0,87.0,2.56,4352.0,4.27,5124.0,0.85,1190.0,4.27,9394.0,5.12,4096.0,0.0,0.7905138339920948,high_profit
2022,1636,NTRB,0,1,6,Negombo,7.209,79.835,7.2217,79.8231,3.5,13.8,0.89,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,20309.0,2031.0,18278.0,13218.0,0.723,2022-06-19,2022-06,400.0,420.0,87.0,2.15,3655.0,3.59,4308.0,0.72,1008.0,3.59,7898.0,4.3,3440.0,0.0,0.7905138339920948,high_profit
2022,867,NTRB,0,1,9,Galle,6.1241,81.1185,6.0963,81.1313,4.7,12.1,1.38,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,21124.0,2112.0,19012.0,13952.0,0.734,2022-09-13,2022-09,430.0,450.0,340.0,2.24,3808.0,3.73,4476.0,0.75,1050.0,3.73,8206.0,4.48,3584.0,0.0,0.7905138339920948,high_profit
2022,662,OFRP,20,2,3,Negombo,7.209,79.835,7.2732,79.7697,21.4,17.9,1.19,safe,0.0,0.0,40.0,3476.0,24000,3000.0,0.0,35682.0,310510.0,31051.0,279459.0,243777.0,0.872,2022-03-04,2022-03,121.0,177.0,87.0,32.92,55964.0,54.86,65832.0,10.97,15358.0,54.86,120692.0,65.83,52664.0,0.09741606412196625,0.6726080376660502,high_profit
2022,1504,NTRB,0,1,11,Kalpitiya,8.556,79.8,8.5312,79.8148,7.6,16.4,0.79,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,25571.0,2557.0,23014.0,17954.0,0.78,2022-11-26,2022-11,430.0,370.0,365.0,2.71,4607.0,4.52,5424.0,0.9,1260.0,4.52,9944.0,5.42,4336.0,0.0,0.7905138339920948,high_profit
2022,1016,OFRP,30,2,10,Kalpitiya,8.556,79.8,8.4545,79.9216,23.3,19.0,1.21,safe,0.0,0.0,41.0,13951.0,24000,3000.0,0.0,46157.0,302527.0,30253.0,272274.0,226117.0,0.83,2022-10-28,2022-10,415.0,370.0,340.0,32.07,54519.0,53.45,64140.0,10.69,14966.0,53.45,117590.0,64.14,51312.0,0.3022510128474554,0.5199644690946119,high_profit
2022,930,OFRP,33,2,8,Beruwala,6.0535,80.2209,6.0463,80.3338,33.9,31.6,1.21,unsafe,0.0,0.0,51.7,4495.0,24000,3000.0,0.0,36700.0,312331.0,31233.0,281098.0,244397.0,0.869,2022-08-07,2022-08,430.0,450.0,87.0,33.11,56287.0,55.18,66216.0,11.04,15456.0,55.18,121396.0,66.22,52976.0,0.12247956403269755,0.6539509536784741,high_profit
2022,1765,NTRB,0,1,1,Colombo,6.9271,79.8612,6.9459,79.8666,3.8,10.0,0.72,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,21225.0,2122.0,19102.0,14043.0,0.735,2022-01-17,2022-01,121.0,177.0,87.0,2.25,3825.0,3.75,4500.0,0.75,1050.0,3.75,8250.0,4.5,3600.0,0.0,0.7905138339920948,high_profit
2022,1946,NBSB,0,1,5,Colombo,6.9271,79.8612,6.9198,79.8436,2.6,21.0,2.39,safe,0.0,0.0,0.0,0.0,76000,2250.0,0.0,79209.0,118476.0,11848.0,106628.0,27419.0,0.257,2022-05-17,2022-05,289.0,338.0,87.0,12.56,21352.0,20.93,25116.0,4.19,5866.0,20.93,46046.0,25.12,20096.0,0.0,0.9594869269906198,high_profit
2022,1015,NTRB,0,1,5,Galle,6.1241,81.1185,6.1357,81.1046,2.6,13.2,0.92,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,23430.0,2343.0,21087.0,16027.0,0.76,2022-05-13,2022-05,289.0,338.0,87.0,2.48,4216.0,4.14,4968.0,0.83,1162.0,4.14,9108.0,4.97,3976.0,0.0,0.7905138339920948,high_profit
2022,1248,OFRP,32,2,3,Galle,6.1241,81.1185,5.9796,81.2487,22.9,5.0,1.15,safe,0.0,0.0,28.2,2452.0,16000,3000.0,0.0,26657.0,183667.0,18367.0,165300.0,138643.0,0.839,2022-03-08,2022-03,121.0,177.0,87.0,19.47,33099.0,32.45,38940.0,6.49,9086.0,32.45,71390.0,38.94,31152.0,0.0919833439621863,0.6002175788723412,high_profit
2022,34,OFRP,22,1,4,Kalpitiya,8.556,79.8,8.4966,79.8888,37.2,20.6,0.48,safe,0.0,0.0,29.5,2569.0,12000,3000.0,0.0,20172.0,276600.0,27660.0,248940.0,228768.0,0.919,2022-04-23,2022-04,289.0,338.0,87.0,29.32,49844.0,48.87,58644.0,9.77,13678.0,48.87,107514.0,58.65,46920.0,0.12735474915724768,0.594883997620464,high_profit
2022,716,NTRB,0,1,5,Trincomalee,8.55,81.233,8.5764,81.2083,5.4,35.6,2.03,unsafe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17445.0,1744.0,15700.0,10641.0,0.678,2022-05-05,2022-05,289.0,338.0,87.0,1.85,3145.0,3.08,3696.0,0.62,868.0,3.08,6776.0,3.7,2960.0,0.0,0.7905138339920948,high_profit
2022,1110,OFRP,16,2,4,Colombo,6.9271,79.8612,7.0303,79.7853,21.0,21.9,0.77,safe,0.0,0.0,34.7,3021.0,16000,3000.0,0.0,27226.0,197918.0,19792.0,178126.0,150900.0,0.847,2022-04-16,2022-04,176.0,254.0,87.0,20.98,35666.0,34.97,41964.0,6.99,9786.0,34.97,76934.0,41.96,33568.0,0.110960111657974,0.5876735473444502,high_profit
2022,323,OFRP,15,1,4,Kalpitiya,8.556,79.8,8.5679,79.6806,28.2,13.1,0.68,safe,0.0,0.0,19.9,1730.0,8000,3000.0,0.0,15333.0,163857.0,16386.0,147471.0,132139.0,0.896,2022-04-23,2022-04,289.0,338.0,87.0,17.37,29529.0,28.95,34740.0,5.79,8106.0,28.95,63690.0,34.74,27792.0,0.11282853975086415,0.521750472836366,high_profit
2022,745,NTRB,0,1,11,Kalpitiya,8.556,79.8,8.5478,79.806,2.0,14.1,1.49,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,30906.0,3091.0,27815.0,22755.0,0.818,2022-11-21,2022-11,430.0,370.0,365.0,3.28,5576.0,5.46,6552.0,1.09,1526.0,5.46,12012.0,6.55,5240.0,0.0,0.7905138339920948,high_profit
2022,1913,OFRP,22,1,7,Beruwala,6.0535,80.2209,6.0173,80.0564,31.2,5.7,1.23,safe,0.0,0.0,21.5,1874.0,8000,3000.0,0.0,15477.0,285323.0,28532.0,256791.0,241314.0,0.94,2022-07-12,2022-07,460.0,470.0,87.0,30.25,51425.0,50.41,60492.0,10.08,14112.0,50.41,110902.0,60.49,48392.0,0.12108289720230019,0.516896039284099,high_profit
2022,875,OFRP,33,2,9,Hambantota,5.9549,80.5549,5.9,80.6466,47.2,23.9,1.52,safe,0.0,0.0,39.6,13471.0,24000,3000.0,0.0,45676.0,340348.0,34035.0,306313.0,260637.0,0.851,2022-09-01,2022-09,430.0,450.0,340.0,36.08,61336.0,60.13,72156.0,12.03,16842.0,60.13,132286.0,72.16,57728.0,0.2949251247920133,0.5254400560469393,high_profit
2022,289,OFRP,34,1,11,Kankesanthurai,9.6615,80.0104,9.5586,79.7971,30.8,19.8,0.31,safe,0.0,0.0,29.6,10050.0,8000,3000.0,0.0,23653.0,191975.0,19198.0,172778.0,149125.0,0.863,2022-11-03,2022-11,415.0,370.0,340.0,20.35,34595.0,33.92,40704.0,6.78,9492.0,33.92,74624.0,40.7,32560.0,0.42489324821375724,0.3382234811651799,high_profit
2022,1353,OFRP,26,1,6,Beruwala,6.0535,80.2209,6.1499,80.3635,30.2,14.7,1.27,safe,0.0,0.0,21.2,1842.0,8000,3000.0,0.0,15445.0,220457.0,22046.0,198411.0,182967.0,0.922,2022-06-07,2022-06,400.0,420.0,87.0,23.37,39729.0,38.95,46740.0,7.79,10906.0,38.95,85690.0,46.74,37392.0,0.1192618970540628,0.5179669796050502,high_profit
2022,520,OFRP,24,1,6,Beruwala,6.0535,80.2209,5.9445,80.184,27.3,27.9,1.45,safe,0.0,0.0,20.8,1808.0,12000,3000.0,0.0,19411.0,242147.0,24215.0,217932.0,198522.0,0.911,2022-06-22,2022-06,400.0,420.0,87.0,25.67,43639.0,42.78,51336.0,8.56,11984.0,42.78,94116.0,51.34,41072.0,0.09314306321158106,0.6182061717582814,high_profit
2022,1153,NBSB,0,1,2,Colombo,6.9271,79.8612,6.9308,79.849,2.1,14.9,0.51,safe,0.0,0.0,0.0,0.0,100000,2250.0,0.0,103209.0,185040.0,18504.0,166536.0,63327.0,0.38,2022-02-06,2022-02,121.0,177.0,87.0,19.62,33354.0,32.69,39228.0,6.54,9156.0,32.69,71918.0,39.23,31384.0,0.0,0.9689077502930946,high_profit
2022,1299,OFRP,39,1,4,Negombo,7.209,79.835,7.4068,79.9255,49.7,16.8,0.9,safe,0.0,0.0,28.9,2515.0,12000,3000.0,0.0,20117.0,134708.0,13471.0,121237.0,101120.0,0.834,2022-04-10,2022-04,176.0,254.0,87.0,14.28,24276.0,23.8,28560.0,4.76,6664.0,23.8,52360.0,28.56,22848.0,0.12501864095043994,0.5965104140776458,high_profit
2022,1502,OFRP,19,1,10,Negombo,7.209,79.835,6.9269,80.0153,43.3,12.8,1.0,safe,0.0,0.0,27.7,9421.0,8000,3000.0,0.0,23023.0,270481.0,27048.0,243433.0,220409.0,0.905,2022-10-01,2022-10,430.0,450.0,340.0,28.67,48739.0,47.79,57348.0,9.56,13384.0,47.79,105138.0,57.34,45872.0,0.4091994961560179,0.34747860834817357,high_profit
2022,1949,IMUL,92,30,6,Galle,6.1241,81.1185,5.9,81.9,651.4,18.6,1.82,safe,5219.6,0.0,0.0,2087856.0,1800000,60000.0,0.0,4321829.0,17640590.0,1764059.0,15876531.0,11554702.0,0.728,2022-06-10,2022-06,400.0,420.0,87.0,6362.18,10815706.0,2891.9,3470280.0,1156.76,1619464.0,578.38,1272436.0,578.38,462704.0,0.4830954672200126,0.41649033314367595,high_profit
2022,2076,NTRB,0,1,8,Kalpitiya,8.556,79.8,8.5441,79.7873,5.2,13.0,1.92,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,22598.0,2260.0,20338.0,15278.0,0.751,2022-08-15,2022-08,430.0,450.0,87.0,2.4,4080.0,3.99,4788.0,0.8,1120.0,3.99,8778.0,4.79,3832.0,0.0,0.7905138339920948,high_profit
2022,1915,OFRP,28,1,6,Negombo,7.209,79.835,7.0866,79.5,41.8,14.7,1.7,safe,0.0,0.0,26.5,2304.0,12000,3000.0,0.0,19907.0,183485.0,18348.0,165136.0,145230.0,0.879,2022-06-05,2022-06,400.0,420.0,87.0,19.45,33065.0,32.42,38904.0,6.48,9072.0,32.42,71324.0,38.9,31120.0,0.11573818254885217,0.602803034108605,high_profit
2022,1602,OFRP,31,1,12,Galle,6.1241,81.1185,6.2189,81.1532,20.2,16.3,0.48,safe,0.0,0.0,21.2,7736.0,12000,3000.0,0.0,25339.0,210611.0,21061.0,189550.0,164211.0,0.866,2022-12-15,2022-12,420.0,370.0,365.0,22.33,37961.0,37.21,44652.0,7.44,10416.0,37.21,81862.0,44.65,35720.0,0.3053001302340266,0.4735782785429575,high_profit
2022,1883,NTRB,0,1,5,Galle,6.1241,81.1185,6.1439,81.1369,3.4,13.2,1.63,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,29208.0,2921.0,26287.0,21227.0,0.808,2022-05-26,2022-05,400.0,420.0,87.0,3.1,5270.0,5.16,6192.0,1.03,1442.0,5.16,11352.0,6.19,4952.0,0.0,0.7905138339920948,high_profit
2022,1155,OFRP,28,2,1,Trincomalee,8.55,81.233,8.4175,81.1825,25.0,9.9,1.04,safe,0.0,0.0,41.9,3648.0,16000,3000.0,0.0,27853.0,209602.0,20960.0,188642.0,160789.0,0.852,2022-01-01,2022-01,121.0,177.0,87.0,22.22,37774.0,37.03,44436.0,7.41,10374.0,37.03,81466.0,44.44,35552.0,0.1309733242379636,0.5744444045524719,high_profit
2022,686,OFRP,19,1,10,Galle,6.1241,81.1185,6.4569,81.1976,49.0,3.0,0.57,safe,0.0,0.0,26.0,8837.0,8000,3000.0,0.0,22439.0,301070.0,30107.0,270963.0,248524.0,0.917,2022-10-19,2022-10,415.0,370.0,340.0,31.92,54264.0,53.19,63828.0,10.64,14896.0,53.19,117018.0,63.83,51064.0,0.393823254155711,0.3565221266544855,high_profit
2022,597,OFRP,25,2,8,Kankesanthurai,9.6615,80.0104,9.3876,79.9807,33.3,19.8,0.3,safe,0.0,0.0,47.1,4097.0,24000,3000.0,0.0,36302.0,245927.0,24593.0,221334.0,185032.0,0.836,2022-08-11,2022-08,430.0,450.0,87.0,26.07,44319.0,43.45,52140.0,8.69,12166.0,43.45,95590.0,52.14,41712.0,0.1128587956586414,0.6611205994160101,high_profit
2022,619,NTRB,0,1,3,Hambantota,5.9549,80.5549,5.9731,80.5625,6.9,6.3,0.83,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,23248.0,2325.0,20923.0,15863.0,0.758,2022-03-06,2022-03,121.0,177.0,87.0,2.46,4182.0,4.11,4932.0,0.82,1148.0,4.11,9042.0,4.93,3944.0,0.0,0.7905138339920948,high_profit
2022,1324,NTRB,0,1,11,Kankesanthurai,9.6615,80.0104,9.6556,80.0254,2.2,14.2,1.15,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,16972.0,1697.0,15275.0,10215.0,0.669,2022-11-09,2022-11,415.0,370.0,340.0,1.8,3060.0,3.0,3600.0,0.6,840.0,3.0,6600.0,3.59,2872.0,0.0,0.7905138339920948,high_profit
2022,1813,OFRP,22,1,1,Hambantota,5.9549,80.5549,6.0186,80.1624,46.2,13.0,0.81,safe,0.0,0.0,26.6,2316.0,8000,3000.0,0.0,15919.0,167603.0,16760.0,150843.0,134924.0,0.894,2022-01-28,2022-01,121.0,177.0,87.0,17.77,30209.0,29.61,35532.0,5.92,8288.0,29.61,65142.0,35.54,28432.0,0.14548652553552358,0.5025441296563854,high_profit
2022,613,NTRB,0,1,11,Kankesanthurai,9.6615,80.0104,9.6545,79.9885,4.6,13.2,1.02,safe,0.0,0.0,0.0,0.0,4000,375.0,0.0,5060.0,17022.0,1702.0,15320.0,10260.0,0.67,2022-11-08,2022-11,415.0,370.0,340.0,1.8,3060.0,3.01,3612.0,0.6,840.0,3.01,6622.0,3.61,2888.0,0.0,0.7905138339920948,high_profit
