date,lk_price,lk_price_lag1,lk_price_lag2,lk_price_change,lk_price_pct_change
2013-12-04,106.0,106.0,106.0,0.0,0.0
2013-12-05,106.0,106.0,106.0,0.0,0.0
2013-12-06,106.0,106.0,106.0,0.0,0.0
2013-12-07,106.0,106.0,106.0,0.0,0.0
2013-12-08,106.0,106.0,106.0,0.0,0.0
2013-12-09,106.0,106.0,106.0,0.0,0.0
2013-12-10,106.0,106.0,106.0,0.0,0.0
2013-12-11,106.0,106.0,106.0,0.0,0.0
2013-12-12,106.0,106.0,106.0,0.0,0.0
2013-12-13,106.0,106.0,106.0,0.0,0.0
2013-12-14,106.0,106.0,106.0,0.0,0.0
2013-12-15,106.0,106.0,106.0,0.0,0.0
2013-12-16,106.0,106.0,106.0,0.0,0.0
2013-12-17,106.0,106.0,106.0,0.0,0.0
2013-12-18,106.0,106.0,106.0,0.0,0.0
2013-12-19,106.0,106.0,106.0,0.0,0.0
2013-12-20,106.0,106.0,106.0,0.0,0.0
2013-12-21,106.0,106.0,106.0,0.0,0.0
2013-12-22,106.0,106.0,106.0,0.0,0.0
2013-12-23,106.0,106.0,106.0,0.0,0.0
2013-12-24,106.0,106.0,106.0,0.0,0.0
2013-12-25,106.0,106.0,106.0,0.0,0.0
2013-12-26,106.0,106.0,106.0,0.0,0.0
2013-12-27,106.0,106.0,106.0,0.0,0.0
2013-12-28,106.0,106.0,106.0,0.0,0.0
2013-12-29,106.0,106.0,106.0,0.0,0.0
2013-12-30,106.0,106.0,106.0,0.0,0.0
2013-12-31,106.0,106.0,106.0,0.0,0.0
2014-01-01,106.0,106.0,106.0,0.0,0.0
2014-01-02,106.0,106.0,106.0,0.0,0.0
2014-01-03,106.0,106.0,106.0,0.0,0.0
2014-01-04,106.0,106.0,106.0,0.0,0.0
2014-01-05,106.0,106.0,106.0,0.0,0.0
2014-01-06,106.0,106.0,106.0,0.0,0.0
2014-01-07,106.0,106.0,106.0,0.0,0.0
2014-01-08,106.0,106.0,106.0,0.0,0.0
2014-01-09,106.0,106.0,106.0,0.0,0.0
2014-01-10,106.0,106.0,106.0,0.0,0.0
2014-01-11,106.0,106.0,106.0,0.0,0.0
2014-01-12,106.0,106.0,106.0,0.0,0.0
2014-01-13,106.0,106.0,106.0,0.0,0.0
2014-01-14,106.0,106.0,106.0,0.0,0.0
2014-01-15,106.0,106.0,106.0,0.0,0.0
2014-01-16,106.0,106.0,106.0,0.0,0.0
2014-01-17,106.0,106.0,106.0,0.0,0.0
2014-01-18,106.0,106.0,106.0,0.0,0.0
2014-01-19,106.0,106.0,106.0,0.0,0.0
2014-01-20,106.0,106.0,106.0,0.0,0.0
2014-01-21,106.0,106.0,106.0,0.0,0.0
2014-01-22,106.0,106.0,106.0,0.0,0.0
2014-01-23,106.0,106.0,106.0,0.0,0.0
2014-01-24,106.0,106.0,106.0,0.0,0.0
2014-01-25,106.0,106.0,106.0,0.0,0.0
2014-01-26,106.0,106.0,106.0,0.0,0.0
2014-01-27,106.0,106.0,106.0,0.0,0.0
2014-01-28,106.0,106.0,106.0,0.0,0.0
2014-01-29,106.0,106.0,106.0,0.0,0.0
2014-01-30,106.0,106.0,106.0,0.0,0.0
2014-01-31,106.0,106.0,106.0,0.0,0.0
2014-02-01,106.0,106.0,106.0,0.0,0.0
2014-02-02,106.0,106.0,106.0,0.0,0.0
2014-02-03,106.0,106.0,106.0,0.0,0.0
2014-02-04,106.0,106.0,106.0,0.0,0.0
2014-02-05,106.0,106.0,106.0,0.0,0.0
2014-02-06,106.0,106.0,106.0,0.0,0.0
2014-02-07,106.0,106.0,106.0,0.0,0.0
2014-02-08,106.0,106.0,106.0,0.0,0.0
2014-02-09,106.0,106.0,106.0,0.0,0.0
2014-02-10,106.0,106.0,106.0,0.0,0.0
2014-02-11,106.0,106.0,106.0,0.0,0.0
2014-02-12,106.0,106.0,106.0,0.0,0.0
2014-02-13,106.0,106.0,106.0,0.0,0.0
2014-02-14,106.0,106.0,106.0,0.0,0.0
2014-02-15,106.0,106.0,106.0,0.0,0.0
2014-02-16,106.0,106.0,106.0,0.0,0.0
2014-02-17,106.0,106.0,106.0,0.0,0.0
2014-02-18,106.0,106.0,106.0,0.0,0.0
2014-02-19,106.0,106.0,106.0,0.0,0.0
2014-02-20,106.0,106.0,106.0,0.0,0.0
2014-02-21,106.0,106.0,106.0,0.0,0.0
2014-02-22,106.0,106.0,106.0,0.0,0.0
2014-02-23,106.0,106.0,106.0,0.0,0.0
2014-02-24,106.0,106.0,106.0,0.0,0.0
2014-02-25,106.0,106.0,106.0,0.0,0.0
2014-02-26,106.0,106.0,106.0,0.0,0.0
2014-02-27,106.0,106.0,106.0,0.0,0.0
2014-02-28,106.0,106.0,106.0,0.0,0.0
2014-03-01,106.0,106.0,106.0,0.0,0.0
2014-03-02,106.0,106.0,106.0,0.0,0.0
2014-03-03,106.0,106.0,106.0,0.0,0.0
2014-03-04,106.0,106.0,106.0,0.0,0.0
2014-03-05,106.0,106.0,106.0,0.0,0.0
2014-03-06,106.0,106.0,106.0,0.0,0.0
2014-03-07,106.0,106.0,106.0,0.0,0.0
2014-03-08,106.0,106.0,106.0,0.0,0.0
2014-03-09,106.0,106.0,106.0,0.0,0.0
2014-03-10,106.0,106.0,106.0,0.0,0.0
2014-03-11,106.0,106.0,106.0,0.0,0.0
2014-03-12,106.0,106.0,106.0,0.0,0.0
2014-03-13,106.0,106.0,106.0,0.0,0.0
2014-03-14,106.0,106.0,106.0,0.0,0.0
2014-03-15,106.0,106.0,106.0,0.0,0.0
2014-03-16,106.0,106.0,106.0,0.0,0.0
2014-03-17,106.0,106.0,106.0,0.0,0.0
2014-03-18,106.0,106.0,106.0,0.0,0.0
2014-03-19,106.0,106.0,106.0,0.0,0.0
2014-03-20,106.0,106.0,106.0,0.0,0.0
2014-03-21,106.0,106.0,106.0,0.0,0.0
2014-03-22,106.0,106.0,106.0,0.0,0.0
2014-03-23,106.0,106.0,106.0,0.0,0.0
2014-03-24,106.0,106.0,106.0,0.0,0.0
2014-03-25,106.0,106.0,106.0,0.0,0.0
2014-03-26,106.0,106.0,106.0,0.0,0.0
2014-03-27,106.0,106.0,106.0,0.0,0.0
2014-03-28,106.0,106.0,106.0,0.0,0.0
2014-03-29,106.0,106.0,106.0,0.0,0.0
2014-03-30,106.0,106.0,106.0,0.0,0.0
2014-03-31,106.0,106.0,106.0,0.0,0.0
2014-04-01,106.0,106.0,106.0,0.0,0.0
2014-04-02,106.0,106.0,106.0,0.0,0.0
2014-04-03,106.0,106.0,106.0,0.0,0.0
2014-04-04,106.0,106.0,106.0,0.0,0.0
2014-04-05,106.0,106.0,106.0,0.0,0.0
2014-04-06,106.0,106.0,106.0,0.0,0.0
2014-04-07,106.0,106.0,106.0,0.0,0.0
2014-04-08,106.0,106.0,106.0,0.0,0.0
2014-04-09,106.0,106.0,106.0,0.0,0.0
2014-04-10,106.0,106.0,106.0,0.0,0.0
2014-04-11,106.0,106.0,106.0,0.0,0.0
2014-04-12,106.0,106.0,106.0,0.0,0.0
2014-04-13,106.0,106.0,106.0,0.0,0.0
2014-04-14,106.0,106.0,106.0,0.0,0.0
2014-04-15,106.0,106.0,106.0,0.0,0.0
2014-04-16,106.0,106.0,106.0,0.0,0.0
2014-04-17,106.0,106.0,106.0,0.0,0.0
2014-04-18,106.0,106.0,106.0,0.0,0.0
2014-04-19,106.0,106.0,106.0,0.0,0.0
2014-04-20,106.0,106.0,106.0,0.0,0.0
2014-04-21,106.0,106.0,106.0,0.0,0.0
2014-04-22,106.0,106.0,106.0,0.0,0.0
2014-04-23,106.0,106.0,106.0,0.0,0.0
2014-04-24,106.0,106.0,106.0,0.0,0.0
2014-04-25,106.0,106.0,106.0,0.0,0.0
2014-04-26,106.0,106.0,106.0,0.0,0.0
2014-04-27,106.0,106.0,106.0,0.0,0.0
2014-04-28,106.0,106.0,106.0,0.0,0.0
2014-04-29,106.0,106.0,106.0,0.0,0.0
2014-04-30,106.0,106.0,106.0,0.0,0.0
2014-05-01,106.0,106.0,106.0,0.0,0.0
2014-05-02,106.0,106.0,106.0,0.0,0.0
2014-05-03,106.0,106.0,106.0,0.0,0.0
2014-05-04,106.0,106.0,106.0,0.0,0.0
2014-05-05,106.0,106.0,106.0,0.0,0.0
2014-05-06,106.0,106.0,106.0,0.0,0.0
2014-05-07,106.0,106.0,106.0,0.0,0.0
2014-05-08,106.0,106.0,106.0,0.0,0.0
2014-05-09,106.0,106.0,106.0,0.0,0.0
2014-05-10,106.0,106.0,106.0,0.0,0.0
2014-05-11,106.0,106.0,106.0,0.0,0.0
2014-05-12,106.0,106.0,106.0,0.0,0.0
2014-05-13,106.0,106.0,106.0,0.0,0.0
2014-05-14,106.0,106.0,106.0,0.0,0.0
2014-05-15,106.0,106.0,106.0,0.0,0.0
2014-05-16,106.0,106.0,106.0,0.0,0.0
2014-05-17,106.0,106.0,106.0,0.0,0.0
2014-05-18,106.0,106.0,106.0,0.0,0.0
2014-05-19,106.0,106.0,106.0,0.0,0.0
2014-05-20,106.0,106.0,106.0,0.0,0.0
2014-05-21,106.0,106.0,106.0,0.0,0.0
2014-05-22,106.0,106.0,106.0,0.0,0.0
2014-05-23,106.0,106.0,106.0,0.0,0.0
2014-05-24,106.0,106.0,106.0,0.0,0.0
2014-05-25,106.0,106.0,106.0,0.0,0.0
2014-05-26,106.0,106.0,106.0,0.0,0.0
2014-05-27,106.0,106.0,106.0,0.0,0.0
2014-05-28,106.0,106.0,106.0,0.0,0.0
2014-05-29,106.0,106.0,106.0,0.0,0.0
2014-05-30,106.0,106.0,106.0,0.0,0.0
2014-05-31,106.0,106.0,106.0,0.0,0.0
2014-06-01,106.0,106.0,106.0,0.0,0.0
2014-06-02,106.0,106.0,106.0,0.0,0.0
2014-06-03,106.0,106.0,106.0,0.0,0.0
2014-06-04,106.0,106.0,106.0,0.0,0.0
2014-06-05,106.0,106.0,106.0,0.0,0.0
2014-06-06,106.0,106.0,106.0,0.0,0.0
2014-06-07,106.0,106.0,106.0,0.0,0.0
2014-06-08,106.0,106.0,106.0,0.0,0.0
2014-06-09,106.0,106.0,106.0,0.0,0.0
2014-06-10,106.0,106.0,106.0,0.0,0.0
2014-06-11,106.0,106.0,106.0,0.0,0.0
2014-06-12,106.0,106.0,106.0,0.0,0.0
2014-06-13,106.0,106.0,106.0,0.0,0.0
2014-06-14,106.0,106.0,106.0,0.0,0.0
2014-06-15,106.0,106.0,106.0,0.0,0.0
2014-06-16,106.0,106.0,106.0,0.0,0.0
2014-06-17,106.0,106.0,106.0,0.0,0.0
2014-06-18,106.0,106.0,106.0,0.0,0.0
2014-06-19,106.0,106.0,106.0,0.0,0.0
2014-06-20,106.0,106.0,106.0,0.0,0.0
2014-06-21,106.0,106.0,106.0,0.0,0.0
2014-06-22,106.0,106.0,106.0,0.0,0.0
2014-06-23,106.0,106.0,106.0,0.0,0.0
2014-06-24,106.0,106.0,106.0,0.0,0.0
2014-06-25,106.0,106.0,106.0,0.0,0.0
2014-06-26,106.0,106.0,106.0,0.0,0.0
2014-06-27,106.0,106.0,106.0,0.0,0.0
2014-06-28,106.0,106.0,106.0,0.0,0.0
2014-06-29,106.0,106.0,106.0,0.0,0.0
2014-06-30,106.0,106.0,106.0,0.0,0.0
2014-07-01,106.0,106.0,106.0,0.0,0.0
2014-07-02,106.0,106.0,106.0,0.0,0.0
2014-07-03,106.0,106.0,106.0,0.0,0.0
2014-07-04,106.0,106.0,106.0,0.0,0.0
2014-07-05,106.0,106.0,106.0,0.0,0.0
2014-07-06,106.0,106.0,106.0,0.0,0.0
2014-07-07,106.0,106.0,106.0,0.0,0.0
2014-07-08,106.0,106.0,106.0,0.0,0.0
2014-07-09,106.0,106.0,106.0,0.0,0.0
2014-07-10,106.0,106.0,106.0,0.0,0.0
2014-07-11,106.0,106.0,106.0,0.0,0.0
2014-07-12,106.0,106.0,106.0,0.0,0.0
2014-07-13,106.0,106.0,106.0,0.0,0.0
2014-07-14,106.0,106.0,106.0,0.0,0.0
2014-07-15,106.0,106.0,106.0,0.0,0.0
2014-07-16,106.0,106.0,106.0,0.0,0.0
2014-07-17,106.0,106.0,106.0,0.0,0.0
2014-07-18,106.0,106.0,106.0,0.0,0.0
2014-07-19,106.0,106.0,106.0,0.0,0.0
2014-07-20,106.0,106.0,106.0,0.0,0.0
2014-07-21,106.0,106.0,106.0,0.0,0.0
2014-07-22,106.0,106.0,106.0,0.0,0.0
2014-07-23,106.0,106.0,106.0,0.0,0.0
2014-07-24,106.0,106.0,106.0,0.0,0.0
2014-07-25,106.0,106.0,106.0,0.0,0.0
2014-07-26,106.0,106.0,106.0,0.0,0.0
2014-07-27,106.0,106.0,106.0,0.0,0.0
2014-07-28,106.0,106.0,106.0,0.0,0.0
2014-07-29,106.0,106.0,106.0,0.0,0.0
2014-07-30,106.0,106.0,106.0,0.0,0.0
2014-07-31,106.0,106.0,106.0,0.0,0.0
2014-08-01,106.0,106.0,106.0,0.0,0.0
2014-08-02,106.0,106.0,106.0,0.0,0.0
2014-08-03,106.0,106.0,106.0,0.0,0.0
2014-08-04,106.0,106.0,106.0,0.0,0.0
2014-08-05,106.0,106.0,106.0,0.0,0.0
2014-08-06,106.0,106.0,106.0,0.0,0.0
2014-08-07,106.0,106.0,106.0,0.0,0.0
2014-08-08,106.0,106.0,106.0,0.0,0.0
2014-08-09,106.0,106.0,106.0,0.0,0.0
2014-08-10,106.0,106.0,106.0,0.0,0.0
2014-08-11,106.0,106.0,106.0,0.0,0.0
2014-08-12,106.0,106.0,106.0,0.0,0.0
2014-08-13,106.0,106.0,106.0,0.0,0.0
2014-08-14,106.0,106.0,106.0,0.0,0.0
2014-08-15,106.0,106.0,106.0,0.0,0.0
2014-08-16,106.0,106.0,106.0,0.0,0.0
2014-08-17,106.0,106.0,106.0,0.0,0.0
2014-08-18,106.0,106.0,106.0,0.0,0.0
2014-08-19,106.0,106.0,106.0,0.0,0.0
2014-08-20,106.0,106.0,106.0,0.0,0.0
2014-08-21,106.0,106.0,106.0,0.0,0.0
2014-08-22,106.0,106.0,106.0,0.0,0.0
2014-08-23,106.0,106.0,106.0,0.0,0.0
2014-08-24,106.0,106.0,106.0,0.0,0.0
2014-08-25,106.0,106.0,106.0,0.0,0.0
2014-08-26,106.0,106.0,106.0,0.0,0.0
2014-08-27,106.0,106.0,106.0,0.0,0.0
2014-08-28,106.0,106.0,106.0,0.0,0.0
2014-08-29,106.0,106.0,106.0,0.0,0.0
2014-08-30,106.0,106.0,106.0,0.0,0.0
2014-08-31,106.0,106.0,106.0,0.0,0.0
2014-09-01,106.0,106.0,106.0,0.0,0.0
2014-09-02,106.0,106.0,106.0,0.0,0.0
2014-09-03,106.0,106.0,106.0,0.0,0.0
2014-09-04,106.0,106.0,106.0,0.0,0.0
2014-09-05,106.0,106.0,106.0,0.0,0.0
2014-09-06,106.0,106.0,106.0,0.0,0.0
2014-09-07,106.0,106.0,106.0,0.0,0.0
2014-09-08,106.0,106.0,106.0,0.0,0.0
2014-09-09,106.0,106.0,106.0,0.0,0.0
2014-09-10,106.0,106.0,106.0,0.0,0.0
2014-09-11,106.0,106.0,106.0,0.0,0.0
2014-09-12,106.0,106.0,106.0,0.0,0.0
2014-09-13,106.0,106.0,106.0,0.0,0.0
2014-09-14,106.0,106.0,106.0,0.0,0.0
2014-09-15,106.0,106.0,106.0,0.0,0.0
2014-09-16,106.0,106.0,106.0,0.0,0.0
2014-09-17,106.0,106.0,106.0,0.0,0.0
2014-09-18,106.0,106.0,106.0,0.0,0.0
2014-09-19,106.0,106.0,106.0,0.0,0.0
2014-09-20,106.0,106.0,106.0,0.0,0.0
2014-09-21,106.0,106.0,106.0,0.0,0.0
2014-09-22,106.0,106.0,106.0,0.0,0.0
2014-09-23,106.0,106.0,106.0,0.0,0.0
2014-09-24,106.0,106.0,106.0,0.0,0.0
2014-09-25,106.0,106.0,106.0,0.0,0.0
2014-09-26,106.0,106.0,106.0,0.0,0.0
2014-09-27,106.0,106.0,106.0,0.0,0.0
2014-09-28,106.0,106.0,106.0,0.0,0.0
2014-09-29,106.0,106.0,106.0,0.0,0.0
2014-09-30,106.0,106.0,106.0,0.0,0.0
2014-10-01,106.0,106.0,106.0,0.0,0.0
2014-10-02,106.0,106.0,106.0,0.0,0.0
2014-10-03,106.0,106.0,106.0,0.0,0.0
2014-10-04,106.0,106.0,106.0,0.0,0.0
2014-10-05,106.0,106.0,106.0,0.0,0.0
2014-10-06,106.0,106.0,106.0,0.0,0.0
2014-10-07,106.0,106.0,106.0,0.0,0.0
2014-10-08,106.0,106.0,106.0,0.0,0.0
2014-10-09,106.0,106.0,106.0,0.0,0.0
2014-10-10,106.0,106.0,106.0,0.0,0.0
2014-10-11,106.0,106.0,106.0,0.0,0.0
2014-10-12,106.0,106.0,106.0,0.0,0.0
2014-10-13,106.0,106.0,106.0,0.0,0.0
2014-10-14,106.0,106.0,106.0,0.0,0.0
2014-10-15,106.0,106.0,106.0,0.0,0.0
2014-10-16,106.0,106.0,106.0,0.0,0.0
2014-10-17,106.0,106.0,106.0,0.0,0.0
2014-10-18,106.0,106.0,106.0,0.0,0.0
2014-10-19,106.0,106.0,106.0,0.0,0.0
2014-10-20,106.0,106.0,106.0,0.0,0.0
2014-10-21,106.0,106.0,106.0,0.0,0.0
2014-10-22,106.0,106.0,106.0,0.0,0.0
2014-10-23,106.0,106.0,106.0,0.0,0.0
2014-10-24,106.0,106.0,106.0,0.0,0.0
2014-10-25,106.0,106.0,106.0,0.0,0.0
2014-10-26,106.0,106.0,106.0,0.0,0.0
2014-10-27,106.0,106.0,106.0,0.0,0.0
2014-10-28,106.0,106.0,106.0,0.0,0.0
2014-10-29,106.0,106.0,106.0,0.0,0.0
2014-10-30,106.0,106.0,106.0,0.0,0.0
2014-10-31,106.0,106.0,106.0,0.0,0.0
2014-11-01,106.0,106.0,106.0,0.0,0.0
2014-11-02,106.0,106.0,106.0,0.0,0.0
2014-11-03,106.0,106.0,106.0,0.0,0.0
2014-11-04,106.0,106.0,106.0,0.0,0.0
2014-11-05,106.0,106.0,106.0,0.0,0.0
2014-11-06,106.0,106.0,106.0,0.0,0.0
2014-11-07,106.0,106.0,106.0,0.0,0.0
2014-11-08,106.0,106.0,106.0,0.0,0.0
2014-11-09,106.0,106.0,106.0,0.0,0.0
2014-11-10,106.0,106.0,106.0,0.0,0.0
2014-11-11,106.0,106.0,106.0,0.0,0.0
2014-11-12,106.0,106.0,106.0,0.0,0.0
2014-11-13,106.0,106.0,106.0,0.0,0.0
2014-11-14,106.0,106.0,106.0,0.0,0.0
2014-11-15,106.0,106.0,106.0,0.0,0.0
2014-11-16,106.0,106.0,106.0,0.0,0.0
2014-11-17,106.0,106.0,106.0,0.0,0.0
2014-11-18,106.0,106.0,106.0,0.0,0.0
2014-11-19,106.0,106.0,106.0,0.0,0.0
2014-11-20,106.0,106.0,106.0,0.0,0.0
2014-11-21,106.0,106.0,106.0,0.0,0.0
2014-11-22,106.0,106.0,106.0,0.0,0.0
2014-11-23,106.0,106.0,106.0,0.0,0.0
2014-11-24,106.0,106.0,106.0,0.0,0.0
2014-11-25,106.0,106.0,106.0,0.0,0.0
2014-11-26,106.0,106.0,106.0,0.0,0.0
2014-11-27,106.0,106.0,106.0,0.0,0.0
2014-11-28,106.0,106.0,106.0,0.0,0.0
2014-11-29,106.0,106.0,106.0,0.0,0.0
2014-11-30,106.0,106.0,106.0,0.0,0.0
2014-12-01,106.0,106.0,106.0,0.0,0.0
2014-12-02,106.0,106.0,106.0,0.0,0.0
2014-12-03,106.0,106.0,106.0,0.0,0.0
2014-12-04,106.0,106.0,106.0,0.0,0.0
2014-12-05,81.0,106.0,106.0,-25.0,-23.584905660377352
2014-12-06,81.0,81.0,106.0,0.0,0.0
2014-12-07,81.0,81.0,81.0,0.0,0.0
2014-12-08,81.0,81.0,81.0,0.0,0.0
2014-12-09,81.0,81.0,81.0,0.0,0.0
2014-12-10,81.0,81.0,81.0,0.0,0.0
2014-12-11,81.0,81.0,81.0,0.0,0.0
2014-12-12,81.0,81.0,81.0,0.0,0.0
2014-12-13,81.0,81.0,81.0,0.0,0.0
2014-12-14,81.0,81.0,81.0,0.0,0.0
2014-12-15,81.0,81.0,81.0,0.0,0.0
2014-12-16,81.0,81.0,81.0,0.0,0.0
2014-12-17,81.0,81.0,81.0,0.0,0.0
2014-12-18,81.0,81.0,81.0,0.0,0.0
2014-12-19,81.0,81.0,81.0,0.0,0.0
2014-12-20,81.0,81.0,81.0,0.0,0.0
2014-12-21,81.0,81.0,81.0,0.0,0.0
2014-12-22,81.0,81.0,81.0,0.0,0.0
2014-12-23,81.0,81.0,81.0,0.0,0.0
2014-12-24,81.0,81.0,81.0,0.0,0.0
2014-12-25,81.0,81.0,81.0,0.0,0.0
2014-12-26,81.0,81.0,81.0,0.0,0.0
2014-12-27,81.0,81.0,81.0,0.0,0.0
2014-12-28,81.0,81.0,81.0,0.0,0.0
2014-12-29,81.0,81.0,81.0,0.0,0.0
2014-12-30,81.0,81.0,81.0,0.0,0.0
2014-12-31,81.0,81.0,81.0,0.0,0.0
2015-01-01,81.0,81.0,81.0,0.0,0.0
2015-01-02,81.0,81.0,81.0,0.0,0.0
2015-01-03,81.0,81.0,81.0,0.0,0.0
2015-01-04,81.0,81.0,81.0,0.0,0.0
2015-01-05,81.0,81.0,81.0,0.0,0.0
2015-01-06,81.0,81.0,81.0,0.0,0.0
2015-01-07,81.0,81.0,81.0,0.0,0.0
2015-01-08,81.0,81.0,81.0,0.0,0.0
2015-01-09,81.0,81.0,81.0,0.0,0.0
2015-01-10,81.0,81.0,81.0,0.0,0.0
2015-01-11,81.0,81.0,81.0,0.0,0.0
2015-01-12,81.0,81.0,81.0,0.0,0.0
2015-01-13,81.0,81.0,81.0,0.0,0.0
2015-01-14,81.0,81.0,81.0,0.0,0.0
2015-01-15,81.0,81.0,81.0,0.0,0.0
2015-01-16,81.0,81.0,81.0,0.0,0.0
2015-01-17,81.0,81.0,81.0,0.0,0.0
2015-01-18,81.0,81.0,81.0,0.0,0.0
2015-01-19,81.0,81.0,81.0,0.0,0.0
2015-01-20,81.0,81.0,81.0,0.0,0.0
2015-01-21,81.0,81.0,81.0,0.0,0.0
2015-01-22,81.0,81.0,81.0,0.0,0.0
2015-01-23,81.0,81.0,81.0,0.0,0.0
2015-01-24,81.0,81.0,81.0,0.0,0.0
2015-01-25,81.0,81.0,81.0,0.0,0.0
2015-01-26,81.0,81.0,81.0,0.0,0.0
2015-01-27,81.0,81.0,81.0,0.0,0.0
2015-01-28,81.0,81.0,81.0,0.0,0.0
2015-01-29,81.0,81.0,81.0,0.0,0.0
2015-01-30,81.0,81.0,81.0,0.0,0.0
2015-01-31,81.0,81.0,81.0,0.0,0.0
2015-02-01,81.0,81.0,81.0,0.0,0.0
2015-02-02,81.0,81.0,81.0,0.0,0.0
2015-02-03,81.0,81.0,81.0,0.0,0.0
2015-02-04,81.0,81.0,81.0,0.0,0.0
2015-02-05,81.0,81.0,81.0,0.0,0.0
2015-02-06,81.0,81.0,81.0,0.0,0.0
2015-02-07,81.0,81.0,81.0,0.0,0.0
2015-02-08,81.0,81.0,81.0,0.0,0.0
2015-02-09,81.0,81.0,81.0,0.0,0.0
2015-02-10,81.0,81.0,81.0,0.0,0.0
2015-02-11,81.0,81.0,81.0,0.0,0.0
2015-02-12,81.0,81.0,81.0,0.0,0.0
2015-02-13,81.0,81.0,81.0,0.0,0.0
2015-02-14,81.0,81.0,81.0,0.0,0.0
2015-02-15,81.0,81.0,81.0,0.0,0.0
2015-02-16,81.0,81.0,81.0,0.0,0.0
2015-02-17,81.0,81.0,81.0,0.0,0.0
2015-02-18,81.0,81.0,81.0,0.0,0.0
2015-02-19,81.0,81.0,81.0,0.0,0.0
2015-02-20,81.0,81.0,81.0,0.0,0.0
2015-02-21,81.0,81.0,81.0,0.0,0.0
2015-02-22,81.0,81.0,81.0,0.0,0.0
2015-02-23,81.0,81.0,81.0,0.0,0.0
2015-02-24,81.0,81.0,81.0,0.0,0.0
2015-02-25,81.0,81.0,81.0,0.0,0.0
2015-02-26,81.0,81.0,81.0,0.0,0.0
2015-02-27,81.0,81.0,81.0,0.0,0.0
2015-02-28,81.0,81.0,81.0,0.0,0.0
2015-03-01,81.0,81.0,81.0,0.0,0.0
2015-03-02,81.0,81.0,81.0,0.0,0.0
2015-03-03,81.0,81.0,81.0,0.0,0.0
2015-03-04,81.0,81.0,81.0,0.0,0.0
2015-03-05,81.0,81.0,81.0,0.0,0.0
2015-03-06,81.0,81.0,81.0,0.0,0.0
2015-03-07,81.0,81.0,81.0,0.0,0.0
2015-03-08,81.0,81.0,81.0,0.0,0.0
2015-03-09,81.0,81.0,81.0,0.0,0.0
2015-03-10,81.0,81.0,81.0,0.0,0.0
2015-03-11,81.0,81.0,81.0,0.0,0.0
2015-03-12,81.0,81.0,81.0,0.0,0.0
2015-03-13,81.0,81.0,81.0,0.0,0.0
2015-03-14,81.0,81.0,81.0,0.0,0.0
2015-03-15,81.0,81.0,81.0,0.0,0.0
2015-03-16,81.0,81.0,81.0,0.0,0.0
2015-03-17,81.0,81.0,81.0,0.0,0.0
2015-03-18,81.0,81.0,81.0,0.0,0.0
2015-03-19,81.0,81.0,81.0,0.0,0.0
2015-03-20,81.0,81.0,81.0,0.0,0.0
2015-03-21,81.0,81.0,81.0,0.0,0.0
2015-03-22,81.0,81.0,81.0,0.0,0.0
2015-03-23,81.0,81.0,81.0,0.0,0.0
2015-03-24,81.0,81.0,81.0,0.0,0.0
2015-03-25,81.0,81.0,81.0,0.0,0.0
2015-03-26,81.0,81.0,81.0,0.0,0.0
2015-03-27,81.0,81.0,81.0,0.0,0.0
2015-03-28,81.0,81.0,81.0,0.0,0.0
2015-03-29,81.0,81.0,81.0,0.0,0.0
2015-03-30,81.0,81.0,81.0,0.0,0.0
2015-03-31,81.0,81.0,81.0,0.0,0.0
2015-04-01,81.0,81.0,81.0,0.0,0.0
2015-04-02,81.0,81.0,81.0,0.0,0.0
2015-04-03,81.0,81.0,81.0,0.0,0.0
2015-04-04,81.0,81.0,81.0,0.0,0.0
2015-04-05,81.0,81.0,81.0,0.0,0.0
2015-04-06,81.0,81.0,81.0,0.0,0.0
2015-04-07,81.0,81.0,81.0,0.0,0.0
2015-04-08,81.0,81.0,81.0,0.0,0.0
2015-04-09,81.0,81.0,81.0,0.0,0.0
2015-04-10,81.0,81.0,81.0,0.0,0.0
2015-04-11,81.0,81.0,81.0,0.0,0.0
2015-04-12,81.0,81.0,81.0,0.0,0.0
2015-04-13,81.0,81.0,81.0,0.0,0.0
2015-04-14,81.0,81.0,81.0,0.0,0.0
2015-04-15,81.0,81.0,81.0,0.0,0.0
2015-04-16,81.0,81.0,81.0,0.0,0.0
2015-04-17,81.0,81.0,81.0,0.0,0.0
2015-04-18,81.0,81.0,81.0,0.0,0.0
2015-04-19,81.0,81.0,81.0,0.0,0.0
2015-04-20,81.0,81.0,81.0,0.0,0.0
2015-04-21,81.0,81.0,81.0,0.0,0.0
2015-04-22,81.0,81.0,81.0,0.0,0.0
2015-04-23,81.0,81.0,81.0,0.0,0.0
2015-04-24,81.0,81.0,81.0,0.0,0.0
2015-04-25,81.0,81.0,81.0,0.0,0.0
2015-04-26,81.0,81.0,81.0,0.0,0.0
2015-04-27,81.0,81.0,81.0,0.0,0.0
2015-04-28,81.0,81.0,81.0,0.0,0.0
2015-04-29,81.0,81.0,81.0,0.0,0.0
2015-04-30,81.0,81.0,81.0,0.0,0.0
2015-05-01,81.0,81.0,81.0,0.0,0.0
2015-05-02,81.0,81.0,81.0,0.0,0.0
2015-05-03,81.0,81.0,81.0,0.0,0.0
