fish_id,left_image,right_image,binary_label,species_label,grade_label,sample_type,is_real_pair
flyingfish_026_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_026_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_026_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_027_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_027_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_027_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_028_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_028_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_028_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_030_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_030_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_030_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_031_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_031_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_031_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_032_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_032_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_032_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_033_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_033_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_033_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_034_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_034_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_034_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_035_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_035_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_035_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_037_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_037_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_037_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_038_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_038_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_038_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_041_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_041_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_041_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_042_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_042_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_042_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_044_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_044_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_044_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_045_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_045_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_045_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_046_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_046_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_046_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_047_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_047_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_047_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_048_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_048_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_048_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_049_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_049_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_049_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_050_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_050_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_050_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_051_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_051_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_051_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_053_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_053_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_053_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_055_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_055_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_055_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_056_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_056_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_056_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_057_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_057_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_057_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_058_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_058_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_058_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_059_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_059_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_059_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_060_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_060_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_060_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_061_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_061_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_061_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_062_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_062_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_062_A_R.JPG,fish,flyingfish,A,target_fish,1
graymullet_001_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_001_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_001_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_005_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_005_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_005_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_007_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_007_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_007_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_009_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_009_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_009_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_010_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_010_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_010_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_011_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_011_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_011_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_012_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_012_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_012_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_013_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_013_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_013_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_016_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_016_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_016_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_019_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_019_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_019_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_020_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_020_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_020_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_021_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_021_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_021_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_022_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_022_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_022_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_023_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_023_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_023_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_024_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_024_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_024_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_025_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_025_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_025_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_026_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_026_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_026_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_027_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_027_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_027_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_029_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_029_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_029_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_030_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_030_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_030_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_031_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_031_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_031_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_032_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_032_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_032_A_R.JPG,fish,graymullet,A,target_fish,1
makerel_001_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_001_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_001_B_R.JPG,fish,makerel,B,target_fish,1
makerel_002_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_002_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_002_B_R.JPG,fish,makerel,B,target_fish,1
makerel_004_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_004_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_004_B_R.JPG,fish,makerel,B,target_fish,1
makerel_006_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_006_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_006_B_R.JPG,fish,makerel,B,target_fish,1
makerel_009_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_009_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_009_B_R.JPG,fish,makerel,B,target_fish,1
makerel_010_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_010_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_010_B_R.JPG,fish,makerel,B,target_fish,1
makerel_011_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_011_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_011_B_R.JPG,fish,makerel,B,target_fish,1
makerel_012_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_012_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_012_B_R.JPG,fish,makerel,B,target_fish,1
makerel_013_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_013_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_013_B_R.JPG,fish,makerel,B,target_fish,1
makerel_014_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_014_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_014_B_R.JPG,fish,makerel,B,target_fish,1
makerel_016_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_016_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_016_B_R.JPG,fish,makerel,B,target_fish,1
makerel_019_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_019_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_019_B_R.JPG,fish,makerel,B,target_fish,1
makerel_020_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_020_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_020_B_R.JPG,fish,makerel,B,target_fish,1
makerel_022_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_022_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_022_B_R.JPG,fish,makerel,B,target_fish,1
makerel_024_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_024_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_024_B_R.JPG,fish,makerel,B,target_fish,1
makerel_025_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_025_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_025_B_R.JPG,fish,makerel,B,target_fish,1
makerel_026_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_026_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_026_B_R.JPG,fish,makerel,B,target_fish,1
makerel_027_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_027_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_027_B_R.JPG,fish,makerel,B,target_fish,1
makerel_028_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_028_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_028_B_R.JPG,fish,makerel,B,target_fish,1
makerel_029_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_029_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_029_B_R.JPG,fish,makerel,B,target_fish,1
makerel_030_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_030_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_030_B_R.JPG,fish,makerel,B,target_fish,1
makerel_031_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_031_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_031_B_R.JPG,fish,makerel,B,target_fish,1
makerel_034_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_034_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_034_B_R.jpg,fish,makerel,B,target_fish,1
makerel_035_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_035_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_035_B_R.jpg,fish,makerel,B,target_fish,1
makerel_036_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_036_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_036_B_R.jpg,fish,makerel,B,target_fish,1
makerel_037_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_037_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_037_B_R.jpg,fish,makerel,B,target_fish,1
makerel_038_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_038_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_038_B_R.jpg,fish,makerel,B,target_fish,1
makerel_039_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_039_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_039_B_R.jpg,fish,makerel,B,target_fish,1
makerel_040_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_040_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_040_B_R.jpg,fish,makerel,B,target_fish,1
makerel_042_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_042_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_042_B_R.jpg,fish,makerel,B,target_fish,1
makerel_043_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_043_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_043_B_R.jpg,fish,makerel,B,target_fish,1
makerel_044_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_044_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_044_B_R.jpg,fish,makerel,B,target_fish,1
makerel_045_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_045_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_045_B_R.jpg,fish,makerel,B,target_fish,1
makerel_046_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_046_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_046_B_R.jpg,fish,makerel,B,target_fish,1
makerel_047_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_047_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_047_B_R.jpg,fish,makerel,B,target_fish,1
makerel_048_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_048_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_048_B_R.jpg,fish,makerel,B,target_fish,1
makerel_049_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_049_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_049_B_R.jpg,fish,makerel,B,target_fish,1
makerel_052_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_052_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_052_B_R.jpg,fish,makerel,B,target_fish,1
makerel_053_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_053_B_L.jpg,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_053_B_R.jpg,fish,makerel,B,target_fish,1
makerel_054_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_054_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_054_B_R.JPG,fish,makerel,B,target_fish,1
makerel_055_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_055_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_055_B_R.JPG,fish,makerel,B,target_fish,1
makerel_056_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_056_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_056_B_R.JPG,fish,makerel,B,target_fish,1
makerel_058_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_058_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_058_B_R.JPG,fish,makerel,B,target_fish,1
makerel_059_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_059_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_059_B_R.JPG,fish,makerel,B,target_fish,1
makerel_060_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_060_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_060_B_R.JPG,fish,makerel,B,target_fish,1
makerel_062_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_062_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_062_B_R.JPG,fish,makerel,B,target_fish,1
makerel_063_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_063_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_063_B_R.JPG,fish,makerel,B,target_fish,1
makerel_064_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_064_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_064_B_R.JPG,fish,makerel,B,target_fish,1
makerel_067_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_067_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_067_B_R.JPG,fish,makerel,B,target_fish,1
makerel_071_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_071_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_071_B_R.JPG,fish,makerel,B,target_fish,1
makerel_073_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_073_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_073_B_R.JPG,fish,makerel,B,target_fish,1
makerel_074_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_074_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_074_B_R.JPG,fish,makerel,B,target_fish,1
makerel_075_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_075_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_075_B_R.JPG,fish,makerel,B,target_fish,1
makerel_076_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_076_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_076_B_R.JPG,fish,makerel,B,target_fish,1
makerel_077_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_077_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_077_B_R.JPG,fish,makerel,B,target_fish,1
makerel_078_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_078_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_078_B_R.JPG,fish,makerel,B,target_fish,1
makerel_080_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_080_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_080_B_R.JPG,fish,makerel,B,target_fish,1
makerel_081_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_081_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_081_B_R.JPG,fish,makerel,B,target_fish,1
makerel_084_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_084_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_084_B_R.JPG,fish,makerel,B,target_fish,1
makerel_085_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_085_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_085_B_R.JPG,fish,makerel,B,target_fish,1
makerel_087_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_087_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_087_B_R.JPG,fish,makerel,B,target_fish,1
makerel_088_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_088_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_088_B_R.JPG,fish,makerel,B,target_fish,1
