fish_id,left_image,right_image,binary_label,species_label,grade_label,sample_type,is_real_pair
flyingfish_042_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_042_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_042_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_043_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_043_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_043_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_044_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_044_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_044_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_045_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_045_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_045_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_046_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_046_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_046_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_047_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_047_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_047_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_048_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_048_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_048_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_049_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_049_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_049_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_050_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_050_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_050_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_051_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_051_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_051_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_052_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_052_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_052_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_053_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_053_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_053_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_054_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_054_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_054_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_055_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_055_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_055_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_056_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_056_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_056_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_057_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_057_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_057_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_058_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_058_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_058_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_059_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_059_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_059_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_060_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_060_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_060_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_061_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_061_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_061_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_062_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_062_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_062_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_063_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_063_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_063_A_R.JPG,fish,flyingfish,A,target_fish,1
flyingfish_064_A,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_064_A_L.JPG,D:\Hirusha\fish_data\train\flyingfish\grade _A\flyingfish_064_A_R.JPG,fish,flyingfish,A,target_fish,1
graymullet_001_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_001_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_001_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_002_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_002_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_002_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_003_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_003_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_003_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_004_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_004_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_004_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_005_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_005_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_005_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_006_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_006_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_006_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_007_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_007_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_007_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_008_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_008_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_008_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_009_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_009_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_009_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_010_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_010_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_010_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_011_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_011_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_011_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_012_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_012_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_012_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_013_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_013_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_013_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_014_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_014_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_014_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_015_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_015_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_015_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_016_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_016_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_016_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_017_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_017_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_017_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_018_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_018_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_018_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_019_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_019_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_019_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_020_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_020_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_020_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_021_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_021_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_021_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_022_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_022_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_022_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_023_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_023_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_023_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_024_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_024_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_024_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_025_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_025_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_025_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_026_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_026_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_026_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_027_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_027_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_027_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_028_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_028_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_028_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_029_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_029_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_029_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_030_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_030_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_030_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_031_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_031_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_031_A_R.JPG,fish,graymullet,A,target_fish,1
graymullet_032_A,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_032_A_L.JPG,D:\Hirusha\fish_data\train\graymullet\grade_A\graymullet_032_A_R.JPG,fish,graymullet,A,target_fish,1
makerel_001_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_001_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_001_B_R.JPG,fish,makerel,B,target_fish,1
makerel_002_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_002_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_002_B_R.JPG,fish,makerel,B,target_fish,1
makerel_003_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_003_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_003_B_R.JPG,fish,makerel,B,target_fish,1
makerel_004_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_004_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_004_B_R.JPG,fish,makerel,B,target_fish,1
makerel_005_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_005_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_005_B_R.JPG,fish,makerel,B,target_fish,1
makerel_006_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_006_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_006_B_R.JPG,fish,makerel,B,target_fish,1
makerel_007_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_007_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_007_B_R.JPG,fish,makerel,B,target_fish,1
makerel_008_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_008_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_008_B_R.JPG,fish,makerel,B,target_fish,1
makerel_009_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_009_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_009_B_R.JPG,fish,makerel,B,target_fish,1
makerel_010_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_010_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_010_B_R.JPG,fish,makerel,B,target_fish,1
makerel_011_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_011_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_011_B_R.JPG,fish,makerel,B,target_fish,1
makerel_012_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_012_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_012_B_R.JPG,fish,makerel,B,target_fish,1
makerel_013_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_013_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_013_B_R.JPG,fish,makerel,B,target_fish,1
makerel_014_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_014_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_014_B_R.JPG,fish,makerel,B,target_fish,1
makerel_015_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_015_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_015_B_R.JPG,fish,makerel,B,target_fish,1
makerel_016_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_016_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_016_B_R.JPG,fish,makerel,B,target_fish,1
makerel_017_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_017_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_017_B_R.JPG,fish,makerel,B,target_fish,1
makerel_018_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_018_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_018_B_R.JPG,fish,makerel,B,target_fish,1
makerel_019_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_019_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_019_B_R.JPG,fish,makerel,B,target_fish,1
makerel_020_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_020_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_020_B_R.JPG,fish,makerel,B,target_fish,1
makerel_021_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_021_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_021_B_R.JPG,fish,makerel,B,target_fish,1
makerel_022_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_022_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_022_B_R.JPG,fish,makerel,B,target_fish,1
makerel_023_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_023_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_023_B_R.JPG,fish,makerel,B,target_fish,1
makerel_024_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_024_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_024_B_R.JPG,fish,makerel,B,target_fish,1
makerel_025_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_025_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_025_B_R.JPG,fish,makerel,B,target_fish,1
makerel_026_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_026_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_026_B_R.JPG,fish,makerel,B,target_fish,1
makerel_027_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_027_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_027_B_R.JPG,fish,makerel,B,target_fish,1
makerel_028_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_028_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_028_B_R.JPG,fish,makerel,B,target_fish,1
makerel_029_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_029_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_029_B_R.JPG,fish,makerel,B,target_fish,1
makerel_030_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_030_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_030_B_R.JPG,fish,makerel,B,target_fish,1
makerel_031_B,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_031_B_L.JPG,D:\Hirusha\fish_data\train\makerel\grade_B\makerel_031_B_R.JPG,fish,makerel,B,target_fish,1
